camera_scene,cell,executions,lidar_scene,maximum,mean,metric,minimum,model_id,mps_enabled,pair,range,std
scene-0245,AA,3,scene-0245,141.11438905000003,140.02688118333333,P99_ms,139.01856308,dino,False,centerpoint+dino,2.0958259700000212,1.0501546972204747
scene-0245,AA,3,scene-0245,250.13400684999988,248.00707346999994,P99_ms,246.19944698,centerpoint,False,centerpoint+dino,3.934559869999873,1.986619744730844
scene-0184,AB,3,scene-0245,144.57570868,141.79222026,P99_ms,140.33012625999996,dino,False,centerpoint+dino,4.245582420000034,2.4115980036396456
scene-0184,AB,3,scene-0245,272.00042590000004,252.72894845333335,P99_ms,240.25225946,centerpoint,False,centerpoint+dino,31.748166440000034,16.92965979190515
scene-0184,BB,3,scene-0184,167.8007934,167.67558525,P99_ms,167.43925172,dino,False,centerpoint+dino,0.3615416800000162,0.20479192892889875
scene-0184,BB,3,scene-0184,327.0133924,325.4456257333333,P99_ms,324.2481002,centerpoint,False,centerpoint+dino,2.765292199999976,1.419337560432379
scene-0245,BA,3,scene-0184,167.5690922,166.8962827933333,P99_ms,166.07575122,dino,False,centerpoint+dino,1.4933409799999993,0.7575507900664876
scene-0245,BA,3,scene-0184,325.169836,323.9704107566667,P99_ms,321.6166484,centerpoint,False,centerpoint+dino,3.553187600000001,2.038542655578378
scene-0770,AA,3,scene-0770,48.4215045,48.36871183333333,P99_ms,48.2787725,yolov3,False,centerpoint+yolov3,0.1427319999999952,0.0782816203800932
scene-0770,AA,3,scene-0770,153.32736307000002,152.14321827666666,P99_ms,150.91922892,centerpoint,False,centerpoint+yolov3,2.4081341500000235,1.204561419363704
scene-0245,AB,3,scene-0770,48.328024320000004,48.27940752,P99_ms,48.22436624,yolov3,False,centerpoint+yolov3,0.10365808000000243,0.05212681502618878
scene-0245,AB,3,scene-0770,152.89825453999998,152.22580012333333,P99_ms,151.2254839,centerpoint,False,centerpoint+yolov3,1.6727706399999818,0.8832669057054834
scene-0245,BB,3,scene-0245,48.21543704,48.12449794666666,P99_ms,47.96848936,yolov3,False,centerpoint+yolov3,0.24694767999999812,0.13572515752924302
scene-0245,BB,3,scene-0245,127.90790964000001,127.07518345333334,P99_ms,126.4578226,centerpoint,False,centerpoint+yolov3,1.4500870400000139,0.7486486332020793
scene-0770,BA,3,scene-0245,48.06148675,47.994186250000006,P99_ms,47.8731545,yolov3,False,centerpoint+yolov3,0.18833225000000198,0.10503592012943744
scene-0770,BA,3,scene-0245,128.42877753,125.92278324666665,P99_ms,124.42718725999998,centerpoint,False,centerpoint+yolov3,4.001590270000008,2.183771899871835
scene-0245,AA,3,scene-0245,51.543836399999996,51.20886670666666,P99_ms,50.7776276,vit-upernet,False,pointpillars+vit-upernet,0.766208799999994,0.3920712068706601
scene-0245,AA,3,scene-0245,96.7082925,96.26238808999999,P99_ms,95.84872849999999,pointpillars,False,pointpillars+vit-upernet,0.859564000000006,0.4306882443678104
scene-0398,AB,3,scene-0245,51.39427004,51.25686371333333,P99_ms,51.1188648,vit-upernet,False,pointpillars+vit-upernet,0.2754052400000049,0.1377035762937303
scene-0398,AB,3,scene-0245,96.82194228,96.39734725,P99_ms,96.09099010999999,pointpillars,False,pointpillars+vit-upernet,0.730952170000009,0.3795496247932148
scene-0398,BB,3,scene-0398,51.53387618,51.4139352,P99_ms,51.2274774,vit-upernet,False,pointpillars+vit-upernet,0.3063987800000021,0.16367167929595172
scene-0398,BB,3,scene-0398,97.96929716,97.5522055,P99_ms,96.88171868,pointpillars,False,pointpillars+vit-upernet,1.0875784799999906,0.5863988129876632
scene-0245,BA,3,scene-0398,52.54825968,52.06549205333334,P99_ms,51.75764072,vit-upernet,False,pointpillars+vit-upernet,0.7906189600000033,0.4233395413057663
scene-0245,BA,3,scene-0398,97.5492432,97.49218156666666,P99_ms,97.4226168,pointpillars,False,pointpillars+vit-upernet,0.12662640000000636,0.06423244936637304
scene-0770,AA,3,scene-0770,67.56853875,66.86346458333334,P99_ms,66.23734675,mask-rcnn,False,pointpillars+mask-rcnn,1.3311920000000015,0.6690991048761643
scene-0770,AA,3,scene-0770,71.05496372,70.56350016,P99_ms,69.93830555,pointpillars,False,pointpillars+mask-rcnn,1.116658170000008,0.5702143127434792
scene-0184,AB,3,scene-0770,57.19438875,56.80149908333334,P99_ms,56.52769775,mask-rcnn,False,pointpillars+mask-rcnn,0.6666910000000001,0.3489351597680195
scene-0184,AB,3,scene-0770,62.67034014,62.30139926333334,P99_ms,62.03793255,pointpillars,False,pointpillars+mask-rcnn,0.6324075899999997,0.32913285967911554
scene-0184,BB,3,scene-0184,58.4563195,58.11926166666666,P99_ms,57.63403325,mask-rcnn,False,pointpillars+mask-rcnn,0.8222862499999977,0.43070240370674695
scene-0184,BB,3,scene-0184,84.73450944,81.64230812000007,P99_ms,79.91943572000002,pointpillars,False,pointpillars+mask-rcnn,4.8150737199999725,2.683752969373228
scene-0770,BA,3,scene-0184,66.87687275,66.69664816666666,P99_ms,66.514059,mask-rcnn,False,pointpillars+mask-rcnn,0.3628137500000008,0.18141843274050462
scene-0770,BA,3,scene-0184,92.34276840000001,88.75034487666666,P99_ms,86.83616744000001,pointpillars,False,pointpillars+mask-rcnn,5.50660096,3.113365699484605
scene-0770,AA,3,scene-0770,12.346394,11.915909999999998,P99_ms,11.452475249999999,yolov3,True,3dssd+yolov3,0.893918750000001,0.44786939708419793
scene-0770,AA,3,scene-0770,40.12939542,40.05306234,P99_ms,39.950773,3dssd,True,3dssd+yolov3,0.1786224200000035,0.09209662212347997
scene-0245,AB,3,scene-0770,13.086547999999995,12.855816626666664,P99_ms,12.57064328,yolov3,True,3dssd+yolov3,0.5159047199999947,0.26222579273383617
scene-0245,AB,3,scene-0770,40.77524603,40.57690441,P99_ms,40.337133699999995,3dssd,True,3dssd+yolov3,0.4381123300000027,0.2219749547768373
scene-0245,BB,3,scene-0245,13.276723559999999,13.193193773333332,P99_ms,13.086032599999998,yolov3,True,3dssd+yolov3,0.1906909600000013,0.09751713892066705
scene-0245,BB,3,scene-0245,40.66873721,40.576665266666666,P99_ms,40.398619839999995,3dssd,True,3dssd+yolov3,0.27011737000000835,0.1542220096850011
scene-0770,BA,3,scene-0245,12.44270775,12.125945083333335,P99_ms,11.72358425,yolov3,True,3dssd+yolov3,0.7191235000000002,0.3671238710102946
scene-0770,BA,3,scene-0245,40.83799525,40.49344094333333,P99_ms,40.200756580000004,3dssd,True,3dssd+yolov3,0.637238669999995,0.321770335646239
scene-0245,AA,3,scene-0245,108.18981819999999,106.23336391333333,P99_ms,104.33837541999999,dino,True,centerpoint+dino,3.8514427799999993,1.9264569563621456
scene-0245,AA,3,scene-0245,211.68332535999997,208.62186791666667,P99_ms,203.491211,centerpoint,True,centerpoint+dino,8.192114359999977,4.470891887214642
scene-0184,AB,3,scene-0245,106.82826188,105.80482648666667,P99_ms,104.48209023999999,dino,True,centerpoint+dino,2.3461716400000086,1.2013809103234607
scene-0184,AB,3,scene-0245,212.69233528,206.85704461666668,P99_ms,202.5548833,centerpoint,True,centerpoint+dino,10.137451980000009,5.239737336633338
scene-0184,BB,3,scene-0184,127.67002335000002,126.97616345,P99_ms,125.64490994,dino,True,centerpoint+dino,2.025113410000017,1.153245004928304
scene-0184,BB,3,scene-0184,260.42140022,258.61939953666666,P99_ms,257.57199863,centerpoint,True,centerpoint+dino,2.8494015900000136,1.5674303724512626
scene-0245,BA,3,scene-0184,128.8203472,126.86395382666667,P99_ms,124.3158257,dino,True,centerpoint+dino,4.504521499999981,2.3098248850762193
scene-0245,BA,3,scene-0184,258.00504185000005,257.5430836966667,P99_ms,256.92059551,centerpoint,True,centerpoint+dino,1.0844463400000564,0.5597619000846528
scene-0245,AA,3,scene-0245,36.661279319999984,36.23169090666665,P99_ms,35.70917291999999,yolov3,True,centerpoint+yolov3,0.952106399999991,0.48280801404924156
scene-0245,AA,3,scene-0245,118.89530113000001,117.28247219666667,P99_ms,116.3600902,centerpoint,True,centerpoint+yolov3,2.535210930000005,1.4015567573816494
scene-0184,AB,3,scene-0245,36.37462,35.19141258333334,P99_ms,33.66751425,yolov3,True,centerpoint+yolov3,2.7071057499999966,1.385336822200702
scene-0184,AB,3,scene-0245,117.69235221000001,117.17804705666667,P99_ms,116.9065422,centerpoint,True,centerpoint+yolov3,0.7858100100000058,0.44563250666902704
scene-0184,BB,3,scene-0184,57.682303250000004,55.815235,P99_ms,53.42166875,yolov3,True,centerpoint+yolov3,4.260634500000002,2.178566430855521
scene-0184,BB,3,scene-0184,146.2798676,145.57202316333334,P99_ms,144.94165868,centerpoint,True,centerpoint+yolov3,1.3382089199999996,0.6724605087053759
scene-0245,BA,3,scene-0184,57.770165999999996,57.22946568,P99_ms,56.32874544,yolov3,True,centerpoint+yolov3,1.4414205599999974,0.7852605075994102
scene-0245,BA,3,scene-0184,145.27778144,144.74258645,P99_ms,144.22906116000001,centerpoint,True,centerpoint+yolov3,1.0487202799999977,0.5246958531800938
scene-0184,AA,3,scene-0184,45.034459,44.709552,P99_ms,44.44619025,vit-upernet,True,pointpillars+vit-upernet,0.5882687499999975,0.2989245622306934
scene-0184,AA,3,scene-0184,53.4180208,53.24703770333334,P99_ms,53.03181775,pointpillars,True,pointpillars+vit-upernet,0.3862030499999989,0.19686511517568486
scene-0398,AB,3,scene-0184,45.17545458,45.05486072,P99_ms,44.85026606,vit-upernet,True,pointpillars+vit-upernet,0.32518851999999754,0.17812634332244906
scene-0398,AB,3,scene-0184,53.23210555,52.775946096666665,P99_ms,52.29050463999999,pointpillars,True,pointpillars+vit-upernet,0.9416009100000124,0.47148292144851106
scene-0398,BB,3,scene-0398,42.84641232,42.720576093333335,P99_ms,42.650148300000005,vit-upernet,True,pointpillars+vit-upernet,0.19626401999999388,0.10923581029122613
scene-0398,BB,3,scene-0398,51.06430133,50.71103097666667,P99_ms,50.23569756,pointpillars,True,pointpillars+vit-upernet,0.8286037700000008,0.42757525125677287
scene-0184,BA,3,scene-0398,42.4108315,42.3179505,P99_ms,42.1805445,vit-upernet,True,pointpillars+vit-upernet,0.23028699999999702,0.12142850699485548
scene-0184,BA,3,scene-0398,50.53675387,50.15341835666667,P99_ms,49.9312403,pointpillars,True,pointpillars+vit-upernet,0.6055135699999994,0.33337736162341247
scene-0184,AA,3,scene-0184,48.08052075,47.70534850000001,P99_ms,47.22048575,mask-rcnn,True,pointpillars+mask-rcnn,0.8600349999999963,0.44038512083054737
scene-0184,AA,3,scene-0184,52.82564055999999,52.61700098666666,P99_ms,52.462702839999984,pointpillars,True,pointpillars+mask-rcnn,0.362937720000005,0.18747183825531324
scene-0398,AB,3,scene-0184,57.92368354,57.65773780000001,P99_ms,57.3307419,mask-rcnn,True,pointpillars+mask-rcnn,0.5929416399999994,0.3011482834725967
scene-0398,AB,3,scene-0184,59.153473,58.98408048666667,P99_ms,58.80688032,pointpillars,True,pointpillars+mask-rcnn,0.34659268000000054,0.17342820141293586
scene-0398,BB,3,scene-0398,55.929337860000004,55.689567180000004,P99_ms,55.34587794,mask-rcnn,True,pointpillars+mask-rcnn,0.5834599200000028,0.3052960364891059
scene-0398,BB,3,scene-0398,58.0609605,57.95741614,P99_ms,57.77372200000001,pointpillars,True,pointpillars+mask-rcnn,0.28723849999999373,0.15951325774398042
scene-0184,BA,3,scene-0398,45.8633255,45.34456291666667,P99_ms,44.8110915,mask-rcnn,True,pointpillars+mask-rcnn,1.0522339999999986,0.5262711848681438
scene-0184,BA,3,scene-0398,50.8068836,50.65732970333334,P99_ms,50.55751624,pointpillars,True,pointpillars+mask-rcnn,0.24936736000000082,0.1319151359377801
scene-0770,AA,3,scene-0770,12.190941749999993,12.082188249999996,P99_minus_P50_ms,11.9482475,yolov3,False,3dssd+yolov3,0.24269424999999245,0.12329202292803317
scene-0770,AA,3,scene-0770,1.1548787199999992,0.9531248799999948,P99_minus_P50_ms,0.8429319599999943,3dssd,False,3dssd+yolov3,0.311946760000005,0.17497213155831562
scene-0398,AB,3,scene-0770,14.407808460000002,14.358901946666668,P99_minus_P50_ms,14.317443079999997,yolov3,False,3dssd+yolov3,0.09036538000000505,0.045640728042943765
scene-0398,AB,3,scene-0770,1.225459960000002,1.1275515033333339,P99_minus_P50_ms,1.0188127500000022,3dssd,False,3dssd+yolov3,0.20664720999999986,0.10374844020327231
scene-0398,BB,3,scene-0398,13.536074079999999,13.287175133333333,P99_minus_P50_ms,12.943503979999996,yolov3,False,3dssd+yolov3,0.5925701000000032,0.3074429365278313
scene-0398,BB,3,scene-0398,1.3554339999999883,1.1290753133333264,P99_minus_P50_ms,1.0127134999999967,3dssd,False,3dssd+yolov3,0.34272049999999155,0.19605820408081093
scene-0770,BA,3,scene-0398,12.610468249999997,12.551144333333331,P99_minus_P50_ms,12.436261250000001,yolov3,False,3dssd+yolov3,0.17420699999999556,0.09950947423622743
scene-0770,BA,3,scene-0398,1.0676241999999974,0.8891503866666687,P99_minus_P50_ms,0.7795571999999993,3dssd,False,3dssd+yolov3,0.2880669999999981,0.15589757749799546
scene-0245,AA,3,scene-0245,44.81615555000002,43.88350601666667,P99_minus_P50_ms,42.41641658,dino,False,centerpoint+dino,2.3997389700000156,1.28604287982181
scene-0245,AA,3,scene-0245,23.930828849999898,20.8508348033333,P99_minus_P50_ms,18.41488898,centerpoint,False,centerpoint+dino,5.515939869999897,2.813804674786028
scene-0184,AB,3,scene-0245,47.48928167999999,43.44804725999996,P99_minus_P50_ms,38.257367839999944,dino,False,centerpoint+dino,9.231913840000047,4.722073288642907
scene-0184,AB,3,scene-0245,43.90270840000005,25.177319286666698,P99_minus_P50_ms,13.119907460000007,centerpoint,False,centerpoint+dino,30.782800940000044,16.439028233126916
scene-0184,BB,3,scene-0184,75.1929294,74.72257825000001,P99_minus_P50_ms,73.79927571999998,dino,False,centerpoint+dino,1.393653680000014,0.7996507734175845
scene-0184,BB,3,scene-0184,20.681977599999982,19.082440066666646,P99_minus_P50_ms,17.00543739999995,centerpoint,False,centerpoint+dino,3.6765402000000336,1.8842018670290752
scene-0245,BA,3,scene-0184,75.33541822000001,73.98164046000001,P99_minus_P50_ms,72.8478182,dino,False,centerpoint+dino,2.487600020000002,1.258301943637215
scene-0245,BA,3,scene-0184,29.775453399999947,19.83289658999998,P99_minus_P50_ms,11.740666370000042,centerpoint,False,centerpoint+dino,18.034787029999904,9.158666233224631
scene-0770,AA,3,scene-0770,22.7798825,12.760551999999999,P99_minus_P50_ms,7.622219000000001,yolov3,False,centerpoint+yolov3,15.157663499999998,8.677948671262278
scene-0770,AA,3,scene-0770,12.684918570000008,10.558530443333325,P99_minus_P50_ms,8.767565919999981,centerpoint,False,centerpoint+yolov3,3.9173526500000264,1.9800996670295155
scene-0245,AB,3,scene-0770,22.14615324,20.667491520000002,P99_minus_P50_ms,18.937619320000003,yolov3,False,centerpoint+yolov3,3.208533919999997,1.6189510517288686
scene-0245,AB,3,scene-0770,13.004425929999996,11.709725789999993,P99_minus_P50_ms,10.858353899999997,centerpoint,False,centerpoint+yolov3,2.146072029999999,1.1396540011876986
scene-0245,BB,3,scene-0245,22.563446439999996,21.85580761333333,P99_minus_P50_ms,21.173663039999997,yolov3,False,centerpoint+yolov3,1.389783399999999,0.6952423623770759
scene-0245,BB,3,scene-0245,20.56899014000001,19.757378953333326,P99_minus_P50_ms,19.0274996,centerpoint,False,centerpoint+yolov3,1.5414905400000123,0.773988592075107
scene-0770,BA,3,scene-0245,24.039958499999997,23.613164249999997,P99_minus_P50_ms,23.38420875,yolov3,False,centerpoint+yolov3,0.6557497499999982,0.36994197100009746
scene-0770,BA,3,scene-0245,21.161333029999994,18.657778246666656,P99_minus_P50_ms,16.908913259999977,centerpoint,False,centerpoint+yolov3,4.252419770000017,2.2243956464546324
scene-0245,AA,3,scene-0245,10.587686600000005,10.090822373333333,P99_minus_P50_ms,9.591105399999996,vit-upernet,False,pointpillars+vit-upernet,0.9965812000000085,0.49829672452367413
scene-0245,AA,3,scene-0245,37.421499499999996,37.03338959,P99_minus_P50_ms,36.57046549999999,pointpillars,False,pointpillars+vit-upernet,0.8510340000000056,0.430421407966434
scene-0398,AB,3,scene-0245,12.900577300000002,12.649795713333333,P99_minus_P50_ms,12.16989204,vit-upernet,False,pointpillars+vit-upernet,0.7306852600000013,0.415749846956294
scene-0398,AB,3,scene-0245,37.49979328,37.15404858333333,P99_minus_P50_ms,36.852047109999994,pointpillars,False,pointpillars+vit-upernet,0.6477461700000049,0.3260810901878725
scene-0398,BB,3,scene-0398,12.735968399999997,11.9025312,P99_minus_P50_ms,11.29261718,vit-upernet,False,pointpillars+vit-upernet,1.4433512199999967,0.7471864861377331
scene-0398,BB,3,scene-0398,37.372773159999994,37.102557166666664,P99_minus_P50_ms,36.65062968000001,pointpillars,False,pointpillars+vit-upernet,0.7221434799999855,0.39387447433629635
scene-0245,BA,3,scene-0398,13.589237759999996,12.916746386666665,P99_minus_P50_ms,12.450491719999995,vit-upernet,False,pointpillars+vit-upernet,1.138746040000001,0.5967292688367601
scene-0245,BA,3,scene-0398,36.9770152,36.89900573333333,P99_minus_P50_ms,36.7606423,pointpillars,False,pointpillars+vit-upernet,0.2163728999999961,0.12015098390318506
scene-0770,AA,3,scene-0770,5.754673250000003,4.717777250000002,P99_minus_P50_ms,4.165536250000002,mask-rcnn,False,pointpillars+mask-rcnn,1.589137000000001,0.8986139065032333
scene-0770,AA,3,scene-0770,4.602328720000003,3.9522476599999976,P99_minus_P50_ms,3.2429970499999854,pointpillars,False,pointpillars+mask-rcnn,1.3593316700000173,0.681594765239333
scene-0184,AB,3,scene-0770,6.386577750000001,5.999562250000001,P99_minus_P50_ms,5.716535750000006,mask-rcnn,False,pointpillars+mask-rcnn,0.6700419999999951,0.3469140448753104
scene-0184,AB,3,scene-0770,3.8479016399999963,3.387401429999997,P99_minus_P50_ms,2.9299005499999993,pointpillars,False,pointpillars+mask-rcnn,0.9180010899999971,0.4590078945896599
scene-0184,BB,3,scene-0184,6.461875499999998,5.868785166666666,P99_minus_P50_ms,5.371651749999998,mask-rcnn,False,pointpillars+mask-rcnn,1.0902237499999998,0.5514097874159882
scene-0184,BB,3,scene-0184,24.302457939999996,20.918595953333405,P99_minus_P50_ms,19.179392200000194,pointpillars,False,pointpillars+mask-rcnn,5.123065739999802,2.9308917026126013
scene-0770,BA,3,scene-0184,4.367317750000005,4.115013500000006,P99_minus_P50_ms,3.835481999999999,mask-rcnn,False,pointpillars+mask-rcnn,0.5318357500000062,0.2669612492505971
scene-0770,BA,3,scene-0184,24.453026400000013,20.950829376666672,P99_minus_P50_ms,18.90736344000001,pointpillars,False,pointpillars+mask-rcnn,5.545662960000001,3.047050492506617
scene-0770,AA,3,scene-0770,2.8957855000000006,2.491985833333333,P99_minus_P50_ms,2.0542652500000003,yolov3,True,3dssd+yolov3,0.8415202500000003,0.42178436935316355
scene-0770,AA,3,scene-0770,1.2160284200000007,1.1290998399999974,P99_minus_P50_ms,1.0239964999999955,3dssd,True,3dssd+yolov3,0.19203192000000513,0.09729751281772445
scene-0245,AB,3,scene-0770,3.6383309999999955,3.415879626666665,P99_minus_P50_ms,3.0318442800000014,yolov3,True,3dssd+yolov3,0.6064867199999942,0.33397390723337694
scene-0245,AB,3,scene-0770,1.6994495299999954,1.6167812433333306,P99_minus_P50_ms,1.552987199999997,3dssd,True,3dssd+yolov3,0.14646232999999853,0.07503320147315765
scene-0245,BB,3,scene-0245,3.9800425599999993,3.7212524399999984,P99_minus_P50_ms,3.5888835999999973,yolov3,True,3dssd+yolov3,0.39115896000000205,0.22413854649457243
scene-0245,BB,3,scene-0245,1.7286312100000032,1.6137824333333317,P99_minus_P50_ms,1.529728249999998,3dssd,True,3dssd+yolov3,0.19890296000000518,0.10296517424894276
scene-0770,BA,3,scene-0245,2.9960727499999997,2.7100604166666664,P99_minus_P50_ms,2.31449675,yolov3,True,3dssd+yolov3,0.6815759999999997,0.3537479073017016
scene-0770,BA,3,scene-0245,1.7054377499999944,1.453179609999997,P99_minus_P50_ms,1.3196295800000044,3dssd,True,3dssd+yolov3,0.38580816999999,0.21858796294516133
scene-0245,AA,3,scene-0245,23.80712919999999,22.25699991333333,P99_minus_P50_ms,20.889960419999994,dino,True,centerpoint+dino,2.9171687799999972,1.4671775035996146
scene-0245,AA,3,scene-0245,35.49331935999996,32.43989124999998,P99_minus_P50_ms,28.86714699999999,centerpoint,True,centerpoint+dino,6.62617235999997,3.3434722932985816
scene-0184,AB,3,scene-0245,22.904312380000007,21.607730319999998,P99_minus_P50_ms,20.612011239999987,dino,True,centerpoint+dino,2.2923011400000206,1.1753935633064394
scene-0184,AB,3,scene-0245,35.67384328,28.895365450000003,P99_minus_P50_ms,23.483746300000007,centerpoint,True,centerpoint+dino,12.190096979999993,6.208932523692759
scene-0184,BB,3,scene-0184,43.43040635000003,42.24803511666668,P99_minus_P50_ms,40.84206694000001,dino,True,centerpoint+dino,2.5883394100000174,1.3085762951164956
scene-0184,BB,3,scene-0184,36.41878472000002,33.73450720333333,P99_minus_P50_ms,28.854852259999973,centerpoint,True,centerpoint+dino,7.563932460000046,4.232969418623146
scene-0245,BA,3,scene-0184,43.965656199999984,42.31318599333333,P99_minus_P50_ms,40.16477470000001,dino,True,centerpoint+dino,3.8008814999999743,1.9483693734360532
scene-0245,BA,3,scene-0184,37.75961950999999,34.798692863333365,P99_minus_P50_ms,32.54224273000003,centerpoint,True,centerpoint+dino,5.217376779999967,2.679080156415515
scene-0245,AA,3,scene-0245,25.110317479999992,24.629411239999985,P99_minus_P50_ms,24.128734919999992,yolov3,True,centerpoint+yolov3,0.9815825599999997,0.49108983146817736
scene-0245,AA,3,scene-0245,18.384709630000003,17.387129530000006,P99_minus_P50_ms,16.78972076000001,centerpoint,True,centerpoint+yolov3,1.5949888699999946,0.8695402198124262
scene-0184,AB,3,scene-0245,25.178199,23.62084108333333,P99_minus_P50_ms,21.778913250000002,yolov3,True,centerpoint+yolov3,3.399285749999997,1.7174169355872835
scene-0184,AB,3,scene-0245,18.48771076,17.88951822333334,P99_minus_P50_ms,16.78466920000001,centerpoint,True,centerpoint+yolov3,1.7030415599999884,0.9579213095984761
scene-0184,BB,3,scene-0184,45.62377225,43.562537166666665,P99_minus_P50_ms,41.05889675,yolov3,True,centerpoint+yolov3,4.564875499999999,2.3143711763341663
scene-0184,BB,3,scene-0184,8.016984100000002,7.578867996666655,P99_minus_P50_ms,6.993987679999975,centerpoint,True,centerpoint+yolov3,1.0229964200000268,0.5270533365511803
scene-0245,BA,3,scene-0184,45.57665899999999,44.96202601333332,P99_minus_P50_ms,44.465113439999996,yolov3,True,centerpoint+yolov3,1.1115455599999962,0.5650459758067949
scene-0245,BA,3,scene-0184,7.767886440000012,6.691954616666673,P99_minus_P50_ms,5.910867160000009,centerpoint,True,centerpoint+yolov3,1.857019280000003,0.9629797775598599
scene-0184,AA,3,scene-0184,10.301415499999997,9.907272999999998,P99_minus_P50_ms,9.631665749999996,vit-upernet,True,pointpillars+vit-upernet,0.6697497500000011,0.35025581512044474
scene-0184,AA,3,scene-0184,16.245582749999997,15.907142036666665,P99_minus_P50_ms,15.535435559999996,pointpillars,True,pointpillars+vit-upernet,0.7101471900000007,0.35624039092140647
scene-0398,AB,3,scene-0184,10.537609580000002,10.287820386666667,P99_minus_P50_ms,10.095893060000002,vit-upernet,True,pointpillars+vit-upernet,0.44171651999999995,0.22647156051222236
scene-0398,AB,3,scene-0184,16.593680550000002,16.127890763333326,P99_minus_P50_ms,15.564925639999984,pointpillars,True,pointpillars+vit-upernet,1.0287549100000177,0.5212163185803914
scene-0398,BB,3,scene-0398,8.252001319999998,8.024661426666666,P99_minus_P50_ms,7.8912376599999945,vit-upernet,True,pointpillars+vit-upernet,0.3607636600000035,0.19787062371711653
scene-0398,BB,3,scene-0398,19.571035540000004,19.35317931,P99_minus_P50_ms,19.232164559999998,pointpillars,True,pointpillars+vit-upernet,0.3388709800000065,0.18905578398447404
scene-0184,BA,3,scene-0398,7.720019499999999,7.580836500000001,P99_minus_P50_ms,7.510105000000003,vit-upernet,True,pointpillars+vit-upernet,0.20991449999999645,0.12054140457431868
scene-0184,BA,3,scene-0398,16.330933869999996,16.19921569,P99_minus_P50_ms,16.016373299999998,pointpillars,True,pointpillars+vit-upernet,0.3145605699999976,0.16339324247279657
scene-0184,AA,3,scene-0184,8.721879000000001,8.595286333333334,P99_minus_P50_ms,8.370546250000004,mask-rcnn,True,pointpillars+mask-rcnn,0.3513327499999974,0.1951495884043695
scene-0184,AA,3,scene-0184,7.486217559999993,7.241862986666658,P99_minus_P50_ms,6.960027839999981,pointpillars,True,pointpillars+mask-rcnn,0.5261897200000121,0.2650896082298773
scene-0398,AB,3,scene-0184,5.881830539999996,5.479701133333331,P99_minus_P50_ms,5.118618959999999,mask-rcnn,True,pointpillars+mask-rcnn,0.7632115799999966,0.38325792292497174
scene-0398,AB,3,scene-0184,13.814074499999997,13.176458986666665,P99_minus_P50_ms,12.59503514,pointpillars,True,pointpillars+mask-rcnn,1.2190393599999965,0.611459211934356
scene-0398,BB,3,scene-0398,6.908336860000006,6.64597584666667,P99_minus_P50_ms,6.413239740000002,mask-rcnn,True,pointpillars+mask-rcnn,0.49509712000000405,0.24887449825028504
scene-0398,BB,3,scene-0398,16.204184000000005,15.36831130666667,P99_minus_P50_ms,14.842325500000001,pointpillars,True,pointpillars+mask-rcnn,1.3618585000000039,0.7319064526300716
scene-0184,BA,3,scene-0398,7.103141000000008,6.600893416666669,P99_minus_P50_ms,6.183480000000003,mask-rcnn,True,pointpillars+mask-rcnn,0.919661000000005,0.46566266288567065
scene-0184,BA,3,scene-0398,7.692057239999997,7.349700370000001,P99_minus_P50_ms,6.961674270000003,pointpillars,True,pointpillars+mask-rcnn,0.7303829699999937,0.36732693835750424
scene-0770,AA,3,scene-0770,11.739795637169875,11.739795637169875,throughput_hz,11.739795637169875,yolov3,False,3dssd+yolov3,0.0,0.0
scene-0770,AA,3,scene-0770,19.436764094505953,19.385211598292727,throughput_hz,19.33362085917624,3dssd,False,3dssd+yolov3,0.10314323532971414,0.05157162829948203
scene-0398,AB,3,scene-0770,11.555911608957093,11.555474402533358,throughput_hz,11.555117458643632,yolov3,False,3dssd+yolov3,0.0007941503134603067,0.0004031131799709931
scene-0398,AB,3,scene-0770,19.4810181624884,19.394792460991077,throughput_hz,19.326436535422758,3dssd,False,3dssd+yolov3,0.15458162706564238,0.078824910563729
scene-0398,BB,3,scene-0398,11.555724005745352,11.555441483122207,throughput_hz,11.554927887451093,yolov3,False,3dssd+yolov3,0.0007961182942590739,0.00044553018947800173
scene-0398,BB,3,scene-0398,19.32598547666295,19.291081494616208,throughput_hz,19.22246618155826,3dssd,False,3dssd+yolov3,0.10351929510468949,0.059425596283531855
scene-0770,BA,3,scene-0398,11.739795637169875,11.739795637169875,throughput_hz,11.739795637169875,yolov3,False,3dssd+yolov3,0.0,0.0
scene-0770,BA,3,scene-0398,19.281815886623342,19.247296052115207,throughput_hz,19.229950998945863,3dssd,False,3dssd+yolov3,0.05186488767747832,0.029895174844376496
scene-0245,AA,3,scene-0245,8.208255366052628,8.17561889894251,throughput_hz,8.15713293036419,dino,False,centerpoint+dino,0.05112243568843766,0.028347015966472083
scene-0245,AA,3,scene-0245,4.081875060001618,4.065459486736402,throughput_hz,4.055802143976333,centerpoint,False,centerpoint+dino,0.026072916025285053,0.01429001389733069
scene-0184,AB,3,scene-0245,8.187563835355233,8.16312009912359,throughput_hz,8.120622021731842,dino,False,centerpoint+dino,0.0669418136233908,0.036942807538698864
scene-0184,AB,3,scene-0245,4.064685619757115,4.02611913588807,throughput_hz,4.005162793481047,centerpoint,False,centerpoint+dino,0.05952282627606742,0.033441434235197826
