P50_ms,P99_minus_P50_ms,P99_ms,R,analysis_count,analysis_unique_source_count,camera_scene,cell,completed_count,coverage,decode_median_ms,drain_seconds,elapsed_seconds,execution_id,latency_lag1_autocorrelation,lidar_scene,model_id,mps_enabled,observed_throughput_hz,pair,phase,preprocess_median_ms,repetition,run_id,sample_filter,sample_warning,scene_id,selection_evidence,slot_id,temporal_dependence,throughput_hz,unique_source_count,unmatched_count
45.203115,0.984075439999998,46.187190439999995,0.021770080225665824,375,375,scene-0184,,383,"{""completed_inferences"": 383, ""dropped_or_overwritten"": 1, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 383, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 384, ""relay_received"": 384, ""upstream_missing"": 2}",0.209017,0.041472819,19.292233819,i2-s00-0184,-0.5522308912538191,scene-0184,3dssd,False,19.852548107871343,3dssd+yolov3,screening,2.350035,1,i2-s00-0184,"{""cutoff_P1_ms"": 37.33229986, ""cutoff_P99_ms"": 46.43624614, ""excluded_above_P99"": 4, ""excluded_below_P1"": 4, ""excluded_frames"": [{""input_id"": ""53"", ""latency_ms"": 37.325888, ""source_frame_id"": ""scene-0184:lidar:55""}, {""input_id"": ""159"", ""latency_ms"": 47.61867, ""source_frame_id"": ""scene-0184:lidar:161""}, {""input_id"": ""166"", ""latency_ms"": 46.948273, ""source_frame_id"": ""scene-0184:lidar:168""}, {""input_id"": ""213"", ""latency_ms"": 37.299492, ""source_frame_id"": ""scene-0184:lidar:215""}, {""input_id"": ""235"", ""latency_ms"": 37.330231, ""source_frame_id"": ""scene-0184:lidar:237""}, {""input_id"": ""241"", ""latency_ms"": 47.631114, ""source_frame_id"": ""scene-0184:lidar:243""}, {""input_id"": ""324"", ""latency_ms"": 47.40347, ""source_frame_id"": ""scene-0184:lidar:326""}, {""input_id"": ""352"", ""latency_ms"": 37.303653, ""source_frame_id"": ""scene-0184:lidar:355""}], ""original_count"": 383, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 375, ""retained_unique_source_count"": 375}",sparse-tail P99 (<1000),scene-0184,True,i2-s00-0184,sequential frames; not independent repetitions,19.43787347376437,383,0
93.639976,73.79927571999998,167.43925172,0.788117200286339,155,155,scene-0184,,159,"{""completed_inferences"": 159, ""dropped_or_overwritten"": 73, ""expected_bag_inputs"": 232, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 159, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 232, ""relay_received"": 232, ""upstream_missing"": 0}",3.712541,0.0767441,19.3275051,i2-s10-0184,-0.5104200862464762,scene-0184,dino,False,8.22661793011246,centerpoint+dino,screening,1.680972,1,i2-s10-0184,"{""cutoff_P1_ms"": 70.57739454, ""cutoff_P99_ms"": 168.37823070000002, ""excluded_above_P99"": 2, ""excluded_below_P1"": 2, ""excluded_frames"": [{""input_id"": ""0"", ""latency_ms"": 69.068724, ""source_frame_id"": ""scene-0184:image:0""}, {""input_id"": ""21"", ""latency_ms"": 168.517567, ""source_frame_id"": ""scene-0184:image:30""}, {""input_id"": ""71"", ""latency_ms"": 169.137781, ""source_frame_id"": ""scene-0184:image:105""}, {""input_id"": ""119"", ""latency_ms"": 70.396427, ""source_frame_id"": ""scene-0184:image:175""}], ""original_count"": 159, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 155, ""retained_unique_source_count"": 155}",sparse-tail P99 (<1000),scene-0184,True,i2-s10-0184,sequential frames; not independent repetitions,8.01965898847441,159,0
304.393407,20.681977599999982,325.0753846,0.06794489343193948,61,61,scene-0184,,63,"{""completed_inferences"": 63, ""dropped_or_overwritten"": 322, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 63, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 385, ""relay_received"": 385, ""upstream_missing"": 1}",0.200557,0.242150215,19.492911215,i2-s10-0184,-0.49608142912165326,scene-0184,centerpoint,False,3.231944131132185,centerpoint+dino,screening,12.352526,1,i2-s10-0184,"{""cutoff_P1_ms"": 203.20576838, ""cutoff_P99_ms"": 328.82926322, ""excluded_above_P99"": 1, ""excluded_below_P1"": 1, ""excluded_frames"": [{""input_id"": ""38"", ""latency_ms"": 330.229173, ""source_frame_id"": ""scene-0184:lidar:238""}, {""input_id"": ""62"", ""latency_ms"": 121.816633, ""source_frame_id"": ""scene-0184:lidar:385""}], ""original_count"": 63, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 61, ""retained_unique_source_count"": 61}",especially fragile P99 (<100),scene-0184,True,i2-s10-0184,sequential frames; not independent repetitions,3.1293427301438617,63,0
33.0570235,15.412082249999997,48.46910575,0.4662271619826872,226,226,scene-0184,,232,"{""completed_inferences"": 232, ""dropped_or_overwritten"": 0, ""expected_bag_inputs"": 232, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 232, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 232, ""relay_received"": 232, ""upstream_missing"": 0}",3.729776,0.014808075,19.265569075,i2-s20-0184,-0.5700466157739317,scene-0184,yolov3,False,12.04220851700951,centerpoint+yolov3,screening,0.7983804999999999,1,i2-s20-0184,"{""cutoff_P1_ms"": 9.439946169999999, ""cutoff_P99_ms"": 49.27033279, ""excluded_above_P99"": 3, ""excluded_below_P1"": 3, ""excluded_frames"": [{""input_id"": ""79"", ""latency_ms"": 50.394748, ""source_frame_id"": ""scene-0184:image:79""}, {""input_id"": ""81"", ""latency_ms"": 49.603222, ""source_frame_id"": ""scene-0184:image:81""}, {""input_id"": ""92"", ""latency_ms"": 9.15227, ""source_frame_id"": ""scene-0184:image:92""}, {""input_id"": ""164"", ""latency_ms"": 49.357037, ""source_frame_id"": ""scene-0184:image:164""}, {""input_id"": ""189"", ""latency_ms"": 9.236143, ""source_frame_id"": ""scene-0184:image:189""}, {""input_id"": ""216"", ""latency_ms"": 9.427482, ""source_frame_id"": ""scene-0184:image:216""}], ""original_count"": 232, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 226, ""retained_unique_source_count"": 226}",sparse-tail P99 (<1000),scene-0184,True,i2-s20-0184,sequential frames; not independent repetitions,11.73077208984547,232,0
149.355012,6.488151850000008,155.84316385,0.043441139089460276,118,118,scene-0184,,122,"{""completed_inferences"": 122, ""dropped_or_overwritten"": 262, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 122, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 384, ""relay_received"": 384, ""upstream_missing"": 2}",0.187929,0.237961419,19.488722419,i2-s20-0184,0.4121603367008905,scene-0184,centerpoint,False,6.26003066681577,centerpoint+yolov3,screening,11.697742,1,i2-s20-0184,"{""cutoff_P1_ms"": 125.69974880000001, ""cutoff_P99_ms"": 156.53813014, ""excluded_above_P99"": 2, ""excluded_below_P1"": 2, ""excluded_frames"": [{""input_id"": ""16"", ""latency_ms"": 156.554545, ""source_frame_id"": ""scene-0184:lidar:52""}, {""input_id"": ""85"", ""latency_ms"": 125.056397, ""source_frame_id"": ""scene-0184:lidar:276""}, {""input_id"": ""89"", ""latency_ms"": 156.859068, ""source_frame_id"": ""scene-0184:lidar:288""}, {""input_id"": ""121"", ""latency_ms"": 121.551911, ""source_frame_id"": ""scene-0184:lidar:385""}], ""original_count"": 122, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 118, ""retained_unique_source_count"": 118}",sparse-tail P99 (<1000),scene-0184,True,i2-s20-0184,sequential frames; not independent repetitions,6.054783759707056,122,0
42.006365,11.646217499999999,53.6525825,0.27724887645003315,226,226,scene-0184,,232,"{""completed_inferences"": 232, ""dropped_or_overwritten"": 0, ""expected_bag_inputs"": 232, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 232, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 232, ""relay_received"": 232, ""upstream_missing"": 0}",3.7643665000000004,0.021471021,19.272232021,i2-s30-0184,0.22466092917838396,scene-0184,vit-upernet,False,12.038045190987793,pointpillars+vit-upernet,screening,0.5046025000000001,1,i2-s30-0184,"{""cutoff_P1_ms"": 36.31069833, ""cutoff_P99_ms"": 53.72162842, ""excluded_above_P99"": 3, ""excluded_below_P1"": 3, ""excluded_frames"": [{""input_id"": ""0"", ""latency_ms"": 33.538018, ""source_frame_id"": ""scene-0184:image:0""}, {""input_id"": ""2"", ""latency_ms"": 36.24201, ""source_frame_id"": ""scene-0184:image:2""}, {""input_id"": ""37"", ""latency_ms"": 55.123374, ""source_frame_id"": ""scene-0184:image:37""}, {""input_id"": ""38"", ""latency_ms"": 53.724455, ""source_frame_id"": ""scene-0184:image:38""}, {""input_id"": ""145"", ""latency_ms"": 53.869062, ""source_frame_id"": ""scene-0184:image:145""}, {""input_id"": ""168"", ""latency_ms"": 36.306748, ""source_frame_id"": ""scene-0184:image:168""}], ""original_count"": 232, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 226, ""retained_unique_source_count"": 226}",sparse-tail P99 (<1000),scene-0184,True,i2-s30-0184,sequential frames; not independent repetitions,11.726716436048452,232,0
62.4821315,37.580513829999994,100.06264533,0.6014601763385744,328,328,scene-0184,,336,"{""completed_inferences"": 336, ""dropped_or_overwritten"": 49, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 336, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 385, ""relay_received"": 385, ""upstream_missing"": 1}",0.18918000000000001,0.063406188,19.314167188,i2-s30-0184,-0.6265437661357945,scene-0184,pointpillars,False,17.396556461867984,pointpillars+vit-upernet,screening,2.137498,1,i2-s30-0184,"{""cutoff_P1_ms"": 27.1338011, ""cutoff_P99_ms"": 100.87871005, ""excluded_above_P99"": 4, ""excluded_below_P1"": 4, ""excluded_frames"": [{""input_id"": ""13"", ""latency_ms"": 26.901768, ""source_frame_id"": ""scene-0184:lidar:15""}, {""input_id"": ""182"", ""latency_ms"": 27.106569, ""source_frame_id"": ""scene-0184:lidar:205""}, {""input_id"": ""186"", ""latency_ms"": 26.949888, ""source_frame_id"": ""scene-0184:lidar:209""}, {""input_id"": ""251"", ""latency_ms"": 119.810117, ""source_frame_id"": ""scene-0184:lidar:285""}, {""input_id"": ""262"", ""latency_ms"": 101.83078, ""source_frame_id"": ""scene-0184:lidar:299""}, {""input_id"": ""273"", ""latency_ms"": 102.070011, ""source_frame_id"": ""scene-0184:lidar:313""}, {""input_id"": ""298"", ""latency_ms"": 100.909992, ""source_frame_id"": ""scene-0184:lidar:343""}, {""input_id"": ""326"", ""latency_ms"": 26.998676, ""source_frame_id"": ""scene-0184:lidar:375""}], ""original_count"": 336, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 328, ""retained_unique_source_count"": 328}",sparse-tail P99 (<1000),scene-0184,True,i2-s30-0184,sequential frames; not independent repetitions,16.982352736585415,336,0
52.262381500000004,5.371651749999998,57.63403325,0.10278237607675796,226,226,scene-0184,,232,"{""completed_inferences"": 232, ""dropped_or_overwritten"": 0, ""expected_bag_inputs"": 232, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 232, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 232, ""relay_received"": 232, ""upstream_missing"": 0}",3.7601105,0.037512576,19.288273576,i2-s40-0184,0.2782950584068474,scene-0184,mask-rcnn,False,12.028033462189834,pointpillars+mask-rcnn,screening,1.7522525,1,i2-s40-0184,"{""cutoff_P1_ms"": 37.21244017, ""cutoff_P99_ms"": 57.93824768, ""excluded_above_P99"": 3, ""excluded_below_P1"": 3, ""excluded_frames"": [{""input_id"": ""23"", ""latency_ms"": 37.159822, ""source_frame_id"": ""scene-0184:image:23""}, {""input_id"": ""157"", ""latency_ms"": 36.142266, ""source_frame_id"": ""scene-0184:image:157""}, {""input_id"": ""158"", ""latency_ms"": 37.167488, ""source_frame_id"": ""scene-0184:image:158""}, {""input_id"": ""177"", ""latency_ms"": 59.380233, ""source_frame_id"": ""scene-0184:image:177""}, {""input_id"": ""190"", ""latency_ms"": 58.024016, ""source_frame_id"": ""scene-0184:image:190""}, {""input_id"": ""229"", ""latency_ms"": 58.80153, ""source_frame_id"": ""scene-0184:image:229""}], ""original_count"": 232, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 226, ""retained_unique_source_count"": 226}",sparse-tail P99 (<1000),scene-0184,True,i2-s40-0184,sequential frames; not independent repetitions,11.716963631271131,232,0
60.4320515,24.302457939999996,84.73450944,0.402145175230399,348,348,scene-0184,,356,"{""completed_inferences"": 356, ""dropped_or_overwritten"": 27, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 356, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 383, ""relay_received"": 383, ""upstream_missing"": 3}",0.1907815,0.074356078,19.325117078,i2-s40-0184,-0.44949632043039844,scene-0184,pointpillars,False,18.421621900820238,pointpillars+mask-rcnn,screening,1.9166675,1,i2-s40-0184,"{""cutoff_P1_ms"": 27.0763001, ""cutoff_P99_ms"": 88.01601074999999, ""excluded_above_P99"": 4, ""excluded_below_P1"": 4, ""excluded_frames"": [{""input_id"": ""6"", ""latency_ms"": 26.796567, ""source_frame_id"": ""scene-0184:lidar:7""}, {""input_id"": ""92"", ""latency_ms"": 88.150483, ""source_frame_id"": ""scene-0184:lidar:100""}, {""input_id"": ""191"", ""latency_ms"": 27.002077, ""source_frame_id"": ""scene-0184:lidar:205""}, {""input_id"": ""195"", ""latency_ms"": 27.0476, ""source_frame_id"": ""scene-0184:lidar:209""}, {""input_id"": ""237"", ""latency_ms"": 88.957992, ""source_frame_id"": ""scene-0184:lidar:253""}, {""input_id"": ""288"", ""latency_ms"": 93.295945, ""source_frame_id"": ""scene-0184:lidar:310""}, {""input_id"": ""294"", ""latency_ms"": 166.796684, ""source_frame_id"": ""scene-0184:lidar:317""}, {""input_id"": ""330"", ""latency_ms"": 26.655085, ""source_frame_id"": ""scene-0184:lidar:359""}], ""original_count"": 356, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 348, ""retained_unique_source_count"": 348}",sparse-tail P99 (<1000),scene-0184,True,i2-s40-0184,sequential frames; not independent repetitions,18.00765286934113,356,0
30.014937,12.86652124,42.88145824,0.42867060623848724,225,225,scene-0245,,231,"{""completed_inferences"": 231, ""dropped_or_overwritten"": 0, ""expected_bag_inputs"": 231, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 231, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 231, ""relay_received"": 231, ""upstream_missing"": 0}",3.450889,0.048890536,19.299651536,i2-s00-0245,0.08331384651222352,scene-0245,yolov3,False,11.969128021255274,3dssd+yolov3,screening,0.802391,1,i2-s00-0245,"{""cutoff_P1_ms"": 27.6870923, ""cutoff_P99_ms"": 43.0198126, ""excluded_above_P99"": 3, ""excluded_below_P1"": 3, ""excluded_frames"": [{""input_id"": ""0"", ""latency_ms"": 13.657497, ""source_frame_id"": ""scene-0245:image:0""}, {""input_id"": ""6"", ""latency_ms"": 43.447309, ""source_frame_id"": ""scene-0245:image:6""}, {""input_id"": ""158"", ""latency_ms"": 43.027468, ""source_frame_id"": ""scene-0245:image:158""}, {""input_id"": ""163"", ""latency_ms"": 43.04922, ""source_frame_id"": ""scene-0245:image:163""}, {""input_id"": ""211"", ""latency_ms"": 22.774357, ""source_frame_id"": ""scene-0245:image:211""}, {""input_id"": ""215"", ""latency_ms"": 27.55811, ""source_frame_id"": ""scene-0245:image:215""}], ""original_count"": 231, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 225, ""retained_unique_source_count"": 225}",sparse-tail P99 (<1000),scene-0245,True,i2-s00-0245,sequential frames; not independent repetitions,11.658241579144748,231,0
45.236592,1.1420146800000026,46.378606680000004,0.025245373922067396,377,377,scene-0245,,385,"{""completed_inferences"": 385, ""dropped_or_overwritten"": 0, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 385, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 385, ""relay_received"": 385, ""upstream_missing"": 1}",0.198984,0.050821823,19.301582823,i2-s00-0245,-0.44478516723596306,scene-0245,3dssd,False,19.94655068087107,3dssd+yolov3,screening,2.560985,1,i2-s00-0245,"{""cutoff_P1_ms"": 37.229568480000005, ""cutoff_P99_ms"": 46.46446248, ""excluded_above_P99"": 4, ""excluded_below_P1"": 4, ""excluded_frames"": [{""input_id"": ""9"", ""latency_ms"": 47.240122, ""source_frame_id"": ""scene-0245:lidar:10""}, {""input_id"": ""18"", ""latency_ms"": 46.46772, ""source_frame_id"": ""scene-0245:lidar:19""}, {""input_id"": ""76"", ""latency_ms"": 37.22934, ""source_frame_id"": ""scene-0245:lidar:77""}, {""input_id"": ""91"", ""latency_ms"": 37.227046, ""source_frame_id"": ""scene-0245:lidar:92""}, {""input_id"": ""106"", ""latency_ms"": 37.211992, ""source_frame_id"": ""scene-0245:lidar:107""}, {""input_id"": ""122"", ""latency_ms"": 47.101811, ""source_frame_id"": ""scene-0245:lidar:123""}, {""input_id"": ""134"", ""latency_ms"": 37.228516, ""source_frame_id"": ""scene-0245:lidar:135""}, {""input_id"": ""324"", ""latency_ms"": 48.238098, ""source_frame_id"": ""scene-0245:lidar:325""}], ""original_count"": 385, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 377, ""retained_unique_source_count"": 377}",sparse-tail P99 (<1000),scene-0245,True,i2-s00-0245,sequential frames; not independent repetitions,19.532076900489333,385,0
96.6021465,42.41641658,139.01856308,0.43908358268208875,158,158,scene-0245,,162,"{""completed_inferences"": 162, ""dropped_or_overwritten"": 69, ""expected_bag_inputs"": 231, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 162, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 231, ""relay_received"": 231, ""upstream_missing"": 0}",3.420167,0.118789717,19.369550717,i2-s10-0245,-0.9007479806068709,scene-0245,dino,False,8.36364262480379,centerpoint+dino,screening,1.671333,1,i2-s10-0245,"{""cutoff_P1_ms"": 78.68475761, ""cutoff_P99_ms"": 143.99328981999994, ""excluded_above_P99"": 2, ""excluded_below_P1"": 2, ""excluded_frames"": [{""input_id"": ""0"", ""latency_ms"": 69.183349, ""source_frame_id"": ""scene-0245:image:0""}, {""input_id"": ""3"", ""latency_ms"": 72.438174, ""source_frame_id"": ""scene-0245:image:4""}, {""input_id"": ""6"", ""latency_ms"": 147.962559, ""source_frame_id"": ""scene-0245:image:7""}, {""input_id"": ""10"", ""latency_ms"": 146.0897, ""source_frame_id"": ""scene-0245:image:14""}], ""original_count"": 162, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 158, ""retained_unique_source_count"": 158}",sparse-tail P99 (<1000),scene-0245,True,i2-s10-0245,sequential frames; not independent repetitions,8.15713293036419,162,0
227.48098,20.20678658,247.68776658,0.0888284663623306,79,79,scene-0245,,81,"{""completed_inferences"": 81, ""dropped_or_overwritten"": 303, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 81, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 384, ""relay_received"": 384, ""upstream_missing"": 2}",0.189204,0.227506725,19.478267725,i2-s10-0245,0.7866138042591913,scene-0245,centerpoint,False,4.158480679266873,centerpoint+dino,screening,9.397859,1,i2-s10-0245,"{""cutoff_P1_ms"": 192.1647154, ""cutoff_P99_ms"": 257.0679016000001, ""excluded_above_P99"": 1, ""excluded_below_P1"": 1, ""excluded_frames"": [{""input_id"": ""0"", ""latency_ms"": 279.786416, ""source_frame_id"": ""scene-0245:lidar:2""}, {""input_id"": ""80"", ""latency_ms"": 95.498957, ""source_frame_id"": ""scene-0245:lidar:385""}], ""original_count"": 81, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 79, ""retained_unique_source_count"": 79}",especially fragile P99 (<100),scene-0245,True,i2-s10-0245,sequential frames; not independent repetitions,4.055802143976333,81,0
26.138176,21.830313359999998,47.96848936,0.8351888578606249,225,225,scene-0245,,231,"{""completed_inferences"": 231, ""dropped_or_overwritten"": 0, ""expected_bag_inputs"": 231, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 231, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 231, ""relay_received"": 231, ""upstream_missing"": 0}",3.432211,0.022967639,19.273728639,i2-s20-0245,-0.19115207168663428,scene-0245,yolov3,False,11.985226332001798,centerpoint+yolov3,screening,0.789893,1,i2-s20-0245,"{""cutoff_P1_ms"": 9.3108243, ""cutoff_P99_ms"": 48.1847785, ""excluded_above_P99"": 3, ""excluded_below_P1"": 3, ""excluded_frames"": [{""input_id"": ""49"", ""latency_ms"": 48.339784, ""source_frame_id"": ""scene-0245:image:49""}, {""input_id"": ""56"", ""latency_ms"": 48.259033, ""source_frame_id"": ""scene-0245:image:56""}, {""input_id"": ""94"", ""latency_ms"": 9.29676, ""source_frame_id"": ""scene-0245:image:94""}, {""input_id"": ""111"", ""latency_ms"": 8.94466, ""source_frame_id"": ""scene-0245:image:111""}, {""input_id"": ""201"", ""latency_ms"": 8.889701, ""source_frame_id"": ""scene-0245:image:201""}, {""input_id"": ""205"", ""latency_ms"": 48.403166, ""source_frame_id"": ""scene-0245:image:205""}], ""original_count"": 231, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 225, ""retained_unique_source_count"": 225}",sparse-tail P99 (<1000),scene-0245,True,i2-s20-0245,sequential frames; not independent repetitions,11.673921751949804,231,0
107.184171,19.675647119999965,126.85981811999997,0.18356858980604482,159,159,scene-0245,,163,"{""completed_inferences"": 163, ""dropped_or_overwritten"": 221, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 163, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 384, ""relay_received"": 384, ""upstream_missing"": 2}",0.186569,0.170171803,19.420932803,i2-s20-0245,0.2652039836648989,scene-0245,centerpoint,False,8.393005714680244,centerpoint+yolov3,screening,9.000477,1,i2-s20-0245,"{""cutoff_P1_ms"": 91.98124744, ""cutoff_P99_ms"": 129.02891318, ""excluded_above_P99"": 2, ""excluded_below_P1"": 2, ""excluded_frames"": [{""input_id"": ""0"", ""latency_ms"": 129.629291, ""source_frame_id"": ""scene-0245:lidar:1""}, {""input_id"": ""3"", ""latency_ms"": 129.232404, ""source_frame_id"": ""scene-0245:lidar:8""}, {""input_id"": ""63"", ""latency_ms"": 90.996966, ""source_frame_id"": ""scene-0245:lidar:154""}, {""input_id"": ""91"", ""latency_ms"": 91.839539, ""source_frame_id"": ""scene-0245:lidar:219""}], ""original_count"": 163, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 159, ""retained_unique_source_count"": 159}",sparse-tail P99 (<1000),scene-0245,True,i2-s20-0245,sequential frames; not independent repetitions,8.187042384258643,163,0
40.189941,10.587686600000005,50.7776276,0.2634412078385486,225,225,scene-0245,,231,"{""completed_inferences"": 231, ""dropped_or_overwritten"": 0, ""expected_bag_inputs"": 231, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 231, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 231, ""relay_received"": 231, ""upstream_missing"": 0}",3.499083,0.054809043,19.305570043,i2-s30-0245,-0.03112548475697374,scene-0245,vit-upernet,False,11.965458646674783,pointpillars+vit-upernet,screening,0.514632,1,i2-s30-0245,"{""cutoff_P1_ms"": 36.1346525, ""cutoff_P99_ms"": 50.8994349, ""excluded_above_P99"": 3, ""excluded_below_P1"": 3, ""excluded_frames"": [{""input_id"": ""0"", ""latency_ms"": 33.720298, ""source_frame_id"": ""scene-0245:image:0""}, {""input_id"": ""4"", ""latency_ms"": 50.910075, ""source_frame_id"": ""scene-0245:image:4""}, {""input_id"": ""27"", ""latency_ms"": 52.031901, ""source_frame_id"": ""scene-0245:image:27""}, {""input_id"": ""34"", ""latency_ms"": 36.123698, ""source_frame_id"": ""scene-0245:image:34""}, {""input_id"": ""74"", ""latency_ms"": 36.009104, ""source_frame_id"": ""scene-0245:image:74""}, {""input_id"": ""227"", ""latency_ms"": 51.471804, ""source_frame_id"": ""scene-0245:image:227""}], ""original_count"": 231, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 225, ""retained_unique_source_count"": 225}",sparse-tail P99 (<1000),scene-0245,True,i2-s30-0245,sequential frames; not independent repetitions,11.654667512994918,231,0
59.121939499999996,37.10820377,96.23014327,0.6276553862039659,350,350,scene-0245,,358,"{""completed_inferences"": 358, ""dropped_or_overwritten"": 26, ""expected_bag_inputs"": 386, ""failed"": 0, ""model_duplicates"": 0, ""model_received"": 358, ""relay_duplicates"": 0, ""relay_publication_failed"": 0, ""relay_published"": 384, ""relay_received"": 384, ""upstream_missing"": 2}",0.193282,0.06456217,19.31532317,i2-s30-0245,-0.3702665551425049,scene-0245,pointpillars,False,18.53450738820851,pointpillars+vit-upernet,screening,1.9343655,1,i2-s30-0245,"{""cutoff_P1_ms"": 23.270061610000003, ""cutoff_P99_ms"": 97.09030512000001, ""excluded_above_P99"": 4, ""excluded_below_P1"": 4, ""excluded_frames"": [{""input_id"": ""12"", ""latency_ms"": 97.103007, ""source_frame_id"": ""scene-0245:lidar:13""}, {""input_id"": ""26"", ""latency_ms"": 97.325744, ""source_frame_id"": ""scene-0245:lidar:29""}, {""input_id"": ""52"", ""latency_ms"": 98.949811, ""source_frame_id"": ""scene-0245:lidar:59""}, {""input_id"": ""61"", ""latency_ms"": 97.136299, ""source_frame_id"": ""scene-0245:lidar:69""}, {""input_id"": ""244"", ""latency_ms"": 23.005468, ""source_frame_id"": ""scene-0245:lidar:270""}, {""input_id"": ""246"", ""latency_ms"": 22.861087, ""source_frame_id"": ""scene-0245:lidar:272""}, {""input_id"": ""247"", ""latency_ms"": 22.311414, ""source_frame_id"": ""scene-0245:lidar:273""}, {""input_id"": ""250"", ""latency_ms"": 23.072686, ""source_frame_id"": ""scene-0245:lidar:277""}], ""original_count"": 358, ""policy"": ""p1-p99-linear-per-execution-model-v1"", ""retained_count"": 350, ""retained_unique_source_count"": 350}",sparse-tail P99 (<1000),scene-0245,True,i2-s30-0245,sequential frames; not independent repetitions,18.120328452159157,358,0
