P50_ms,P99_minus_P50_ms,completed_count,decoder_localized_gap_ms,execution_id,gpu_gap_ms,kernel_count_max,kernel_count_min,mps_enabled,nonkernel_gap_ms,pre_inference_kernels_excluded,sample_filter,scene_id,streams,unique_source_count
62.805183,1.885382000000007,226,0.007288500000000031,i2-i30-0770,1.0616834999999796,1280,1280,False,0.8236985000000114,0,"{'cutoff_P1_ms': 62.06268421, 'cutoff_P99_ms': 65.17874599, 'excluded_above_P99': 3, 'excluded_below_P1': 3, 'excluded_frames': [{'input_id': '0', 'latency_ms': 67.747779, 'source_frame_id': 'scene-0770:image:0'}, {'input_id': '2', 'latency_ms': 62.002245, 'source_frame_id': 'scene-0770:image:2'}, {'input_id': '28', 'latency_ms': 61.906703, 'source_frame_id': 'scene-0770:image:28'}, {'input_id': '29', 'latency_ms': 62.028649, 'source_frame_id': 'scene-0770:image:29'}, {'input_id': '81', 'latency_ms': 65.302117, 'source_frame_id': 'scene-0770:image:81'}, {'input_id': '149', 'latency_ms': 65.551083, 'source_frame_id': 'scene-0770:image:149'}], 'original_count': 232, 'policy': 'p1-p99-linear-per-execution-model-v1', 'retained_count': 226, 'retained_unique_source_count': 226}",scene-0770,"[['1', '7']]",226
62.605336,1.159379119999997,223,0.13051705999999985,i2-i30-0398,0.6561756599999882,1280,1280,False,0.5032034599999982,0,"{'cutoff_P1_ms': 62.03800376, 'cutoff_P99_ms': 64.60716876, 'excluded_above_P99': 3, 'excluded_below_P1': 3, 'excluded_frames': [{'input_id': '0', 'latency_ms': 67.67854, 'source_frame_id': 'scene-0398:image:0'}, {'input_id': '19', 'latency_ms': 64.78138, 'source_frame_id': 'scene-0398:image:19'}, {'input_id': '58', 'latency_ms': 62.009456, 'source_frame_id': 'scene-0398:image:58'}, {'input_id': '62', 'latency_ms': 61.951585, 'source_frame_id': 'scene-0398:image:62'}, {'input_id': '180', 'latency_ms': 62.028311, 'source_frame_id': 'scene-0398:image:180'}, {'input_id': '208', 'latency_ms': 65.385135, 'source_frame_id': 'scene-0398:image:208'}], 'original_count': 229, 'policy': 'p1-p99-linear-per-execution-model-v1', 'retained_count': 223, 'retained_unique_source_count': 223}",scene-0398,"[['1', '7']]",223
62.639405499999995,1.6196205000000106,226,0.91028325,i2-i30-0184,-0.04066025000002327,1280,1280,False,1.6602807500000036,0,"{'cutoff_P1_ms': 62.05269575, 'cutoff_P99_ms': 66.26380983, 'excluded_above_P99': 3, 'excluded_below_P1': 3, 'excluded_frames': [{'input_id': '0', 'latency_ms': 68.029218, 'source_frame_id': 'scene-0184:image:0'}, {'input_id': '4', 'latency_ms': 62.047418, 'source_frame_id': 'scene-0184:image:4'}, {'input_id': '5', 'latency_ms': 61.912853, 'source_frame_id': 'scene-0184:image:5'}, {'input_id': '122', 'latency_ms': 61.964734, 'source_frame_id': 'scene-0184:image:122'}, {'input_id': '134', 'latency_ms': 67.448379, 'source_frame_id': 'scene-0184:image:134'}, {'input_id': '204', 'latency_ms': 66.43487, 'source_frame_id': 'scene-0184:image:204'}], 'original_count': 232, 'policy': 'p1-p99-linear-per-execution-model-v1', 'retained_count': 226, 'retained_unique_source_count': 226}",scene-0184,"[['1', '7']]",226
62.966913,2.003903439999995,225,1.5324703599999876,i2-i30-0245,-0.22881455999998224,1280,1280,False,2.2327179999999878,0,"{'cutoff_P1_ms': 62.0352198, 'cutoff_P99_ms': 65.7383749, 'excluded_above_P99': 3, 'excluded_below_P1': 3, 'excluded_frames': [{'input_id': '0', 'latency_ms': 68.410825, 'source_frame_id': 'scene-0245:image:0'}, {'input_id': '5', 'latency_ms': 61.969124, 'source_frame_id': 'scene-0245:image:5'}, {'input_id': '138', 'latency_ms': 65.990233, 'source_frame_id': 'scene-0245:image:138'}, {'input_id': '147', 'latency_ms': 66.377606, 'source_frame_id': 'scene-0245:image:147'}, {'input_id': '205', 'latency_ms': 61.991263, 'source_frame_id': 'scene-0245:image:205'}, {'input_id': '211', 'latency_ms': 62.013687, 'source_frame_id': 'scene-0245:image:211'}], 'original_count': 231, 'policy': 'p1-p99-linear-per-execution-model-v1', 'retained_count': 225, 'retained_unique_source_count': 225}",scene-0245,"[['1', '7']]",225
63.134837000000005,1.6428042499999833,226,1.0077129999999999,i2-i31-0770,-0.03626450000001569,1280,1280,True,1.6790687499999937,0,"{'cutoff_P1_ms': 62.44558756, 'cutoff_P99_ms': 65.5892851, 'excluded_above_P99': 3, 'excluded_below_P1': 3, 'excluded_frames': [{'input_id': '0', 'latency_ms': 69.732829, 'source_frame_id': 'scene-0770:image:0'}, {'input_id': '25', 'latency_ms': 62.337881, 'source_frame_id': 'scene-0770:image:25'}, {'input_id': '26', 'latency_ms': 62.411898, 'source_frame_id': 'scene-0770:image:26'}, {'input_id': '58', 'latency_ms': 62.270666, 'source_frame_id': 'scene-0770:image:58'}, {'input_id': '149', 'latency_ms': 65.5979, 'source_frame_id': 'scene-0770:image:149'}, {'input_id': '171', 'latency_ms': 66.363013, 'source_frame_id': 'scene-0770:image:171'}], 'original_count': 232, 'policy': 'p1-p99-linear-per-execution-model-v1', 'retained_count': 226, 'retained_unique_source_count': 226}",scene-0770,"[['1', '7']]",226
63.000535,2.0681231800000006,223,0.28352107999999987,i2-i31-0398,1.3681797400000093,1280,1280,True,0.6999434399999931,0,"{'cutoff_P1_ms': 62.25234368, 'cutoff_P99_ms': 65.44981848, 'excluded_above_P99': 3, 'excluded_below_P1': 3, 'excluded_frames': [{'input_id': '0', 'latency_ms': 68.353846, 'source_frame_id': 'scene-0398:image:0'}, {'input_id': '58', 'latency_ms': 62.096154, 'source_frame_id': 'scene-0398:image:58'}, {'input_id': '100', 'latency_ms': 62.248289, 'source_frame_id': 'scene-0398:image:100'}, {'input_id': '147', 'latency_ms': 65.542272, 'source_frame_id': 'scene-0398:image:147'}, {'input_id': '187', 'latency_ms': 62.213561, 'source_frame_id': 'scene-0398:image:187'}, {'input_id': '215', 'latency_ms': 65.461203, 'source_frame_id': 'scene-0398:image:215'}], 'original_count': 229, 'policy': 'p1-p99-linear-per-execution-model-v1', 'retained_count': 223, 'retained_unique_source_count': 223}",scene-0398,"[['1', '7']]",223
62.776410999999996,1.4249505000000084,226,0.4149782499999999,i2-i31-0184,0.6048065000000022,1280,1280,True,0.8201440000000026,0,"{'cutoff_P1_ms': 62.2274001, 'cutoff_P99_ms': 64.73663169, 'excluded_above_P99': 3, 'excluded_below_P1': 3, 'excluded_frames': [{'input_id': '0', 'latency_ms': 68.107277, 'source_frame_id': 'scene-0184:image:0'}, {'input_id': '4', 'latency_ms': 62.224669, 'source_frame_id': 'scene-0184:image:4'}, {'input_id': '25', 'latency_ms': 64.795718, 'source_frame_id': 'scene-0184:image:25'}, {'input_id': '71', 'latency_ms': 62.108317, 'source_frame_id': 'scene-0184:image:71'}, {'input_id': '153', 'latency_ms': 62.098107, 'source_frame_id': 'scene-0184:image:153'}, {'input_id': '208', 'latency_ms': 65.232901, 'source_frame_id': 'scene-0184:image:208'}], 'original_count': 232, 'policy': 'p1-p99-linear-per-execution-model-v1', 'retained_count': 226, 'retained_unique_source_count': 226}",scene-0184,"[['1', '7']]",226
62.692389,1.0529682800000018,225,0.34411980000000053,i2-i31-0245,0.42824383999997906,1280,1280,True,0.6247244400000049,0,"{'cutoff_P1_ms': 62.0469529, 'cutoff_P99_ms': 66.05431630000001, 'excluded_above_P99': 3, 'excluded_below_P1': 3, 'excluded_frames': [{'input_id': '0', 'latency_ms': 67.628897, 'source_frame_id': 'scene-0245:image:0'}, {'input_id': '8', 'latency_ms': 61.985195, 'source_frame_id': 'scene-0245:image:8'}, {'input_id': '10', 'latency_ms': 62.038423, 'source_frame_id': 'scene-0245:image:10'}, {'input_id': '58', 'latency_ms': 61.954751, 'source_frame_id': 'scene-0245:image:58'}, {'input_id': '149', 'latency_ms': 66.329885, 'source_frame_id': 'scene-0245:image:149'}, {'input_id': '210', 'latency_ms': 66.071746, 'source_frame_id': 'scene-0245:image:210'}], 'original_count': 231, 'policy': 'p1-p99-linear-per-execution-model-v1', 'retained_count': 225, 'retained_unique_source_count': 225}",scene-0245,"[['1', '7']]",225
