P50_ms,P99_ms,component,count,covariance_share,execution_id,first_difference_pearson,mean_ms,mps_enabled,pearson,scene_id,std_ms,total_latency_endpoint_gap_ms
15.388868000000002,16.221756250000006,module:backbone,226,0.30999390009526145,i2-i30-0770,0.7499484955525372,15.439257986725666,False,0.6674985810178632,scene-0770,0.22663516861875802,0.8318675000000013
0.4454455,0.45524349999999997,module:bbox_head,226,0.005616461452527274,i2-i30-0770,0.06006730062441688,0.4407971415929203,False,0.20521262572390755,scene-0770,0.01335620903130507,-0.004648000000000152
0.07344149999999999,0.09913725000000001,module:data_preprocessor,226,0.0020120165292993753,i2-i30-0770,0.2771103391801868,0.07495395575221239,False,0.16241326461445876,scene-0770,0.00604553236182432,0.0046720000000000095
6.253081000000002,6.489985500000005,module:decoder,226,0.04070799031828633,i2-i30-0770,-0.04605297766260882,6.26072746902655,False,0.1443063990778965,scene-0770,0.13766342643143273,0.007356249999998177
30.042876999999997,30.40771,module:encoder,226,0.15011076599185194,i2-i30-0770,0.5646528827966798,30.060172504424784,False,0.5993990225483158,scene-0770,0.1222138182749336,0.13310524999998563
0.6873359999999998,0.7391687499999999,module:neck,226,0.01645935224984262,i2-i30-0770,0.6120757659749935,0.690845442477876,False,0.5069171543177436,scene-0770,0.01584529224741479,0.023496249999999885
0.24299549999999998,0.2885797499999999,module:positional_encoding,226,0.0031910415584518606,i2-i30-0770,0.2254166419627583,0.2453489115044248,False,0.16055748795926753,scene-0770,0.009698987456556148,-0.0115205000000001
1.3209095000000002,1.3898955000000002,module:unresolved,226,0.005975065436601746,i2-i30-0770,0.03386992643884677,1.3257361946902653,False,0.12040135336465067,scene-0770,0.02421786195606777,0.07735475000000003
8.349591000000004,9.409693500000003,nonkernel_ms,226,0.46593340636787306,i2-i30-0770,0.6557480302262904,8.4044585,False,0.686163729652225,scene-0770,0.3313756509724813,0.8236985000000114
54.554842000000015,55.526574999999994,gpu_ms,226,0.5340665936321227,i2-i30-0770,0.7687018110661222,54.537839606194694,False,0.7341303154157836,scene-0770,0.35501504406287276,1.0616834999999796
1.655189,5.3832059999999995,preprocess_ms,226,,i2-i30-0770,-0.20239113319462604,1.8867108893805309,False,-0.10807781615869107,scene-0770,0.698003168235571,
3.4015465000000003,12.38789925,decode_ms,226,,i2-i30-0770,-0.2651780013778362,4.4703778628318585,False,-0.09377651605833727,scene-0770,2.5915721623450945,
15.40248300000001,15.962851319999992,module:backbone,223,0.2667886010832185,i2-i30-0398,0.4755227008994614,15.409490448430493,False,0.48364532395857524,scene-0398,0.19058424803696747,0.6655144199999938
0.44384199999999985,0.45240514000000015,module:bbox_head,223,0.009782261544436736,i2-i30-0398,0.21226200931231695,0.43876335426008967,False,0.25695938512123895,scene-0398,0.013152899817186908,0.01569071999999938
0.07324900000000001,0.09700068,module:data_preprocessor,223,0.0005681547243794429,i2-i30-0398,0.06288407804250504,0.0741754394618834,False,0.03959841963559606,scene-0398,0.004957189202002656,-0.004716800000000007
6.237064000000002,6.451108739999999,module:decoder,223,0.09413068174914546,i2-i30-0398,0.24915902091715325,6.236871910313901,False,0.265976777569171,scene-0398,0.12227402555218667,0.09907917999999949
29.97932400000001,30.17875976,module:encoder,223,0.07402884175534893,i2-i30-0398,0.3466919538499394,29.982106573991032,False,0.3432921528651814,scene-0398,0.07450472304716091,-0.11660157999999399
0.6851279999999998,0.73105696,module:neck,223,0.011497128249221288,i2-i30-0398,0.3590363232737181,0.6875140000000001,False,0.3239541663116599,scene-0398,0.012261752127557798,-0.004139100000000062
0.2421790000000001,0.29108707999999994,module:positional_encoding,223,0.006694384222006263,i2-i30-0398,0.21758746154940978,0.24458095515695072,False,0.21689617501154665,scene-0398,0.010663639828109263,-0.0006215799999998994
1.3138380000000003,1.3721676200000004,module:unresolved,223,0.013448512410742882,i2-i30-0398,0.2280635858548693,1.3172889596412558,False,0.22443060629679532,scene-0398,0.020703267415338525,0.0019703999999998167
8.225772999999997,9.315876739999997,nonkernel_ms,223,0.5230614342614979,i2-i30-0398,0.5714603318486019,8.279658632286996,False,0.6017882971738534,scene-0398,0.30030024660069593,0.5032034599999982
54.41197699999999,55.14208345999998,gpu_ms,223,0.4769385657384994,i2-i30-0398,0.5784925124600536,54.3907916412556,False,0.5662818721187881,scene-0398,0.2909889574630938,0.6561756599999882
1.689008,4.47375566,preprocess_ms,223,,i2-i30-0398,0.023835247380087708,1.913979201793722,False,0.04176572327251772,scene-0398,0.6708831440041926,
3.650731,13.805427380000001,decode_ms,223,,i2-i30-0398,-0.09216445636801684,4.78125394618834,False,-0.08828621613943426,scene-0398,2.8501257927743424,
15.330266500000011,15.945552249999992,module:backbone,226,0.15093508134599837,i2-i30-0184,0.44130642389493074,15.354359911504424,False,0.36754952172188854,scene-0184,0.1977725211534895,0.06796724999999348
0.44195799999999996,0.4548682499999999,module:bbox_head,226,0.0007268584425606494,i2-i30-0184,0.08803733268430437,0.4377829424778762,False,0.025254880950479484,scene-0184,0.013861050066891268,-0.021561499999999734
0.073216,0.07804900000000001,module:data_preprocessor,226,0.0010652018874105548,i2-i30-0184,0.355629164393328,0.07341021238938053,False,0.22722840934538052,scene-0184,0.0022576723680070216,0.00159200000000001
6.2472575000000035,6.431421750000007,module:decoder,226,0.042166389882599485,i2-i30-0184,0.2228438523560606,6.231185451327434,False,0.1521922576797376,scene-0184,0.13343368473817105,-0.19491775000000544
29.913038,30.15097674999999,module:encoder,226,0.0672515072717808,i2-i30-0184,0.357205053058984,29.922567495575223,False,0.35620559374675664,scene-0184,0.09092700908718968,0.11210874999999021
0.682952,0.731352,module:neck,226,0.007741118355128028,i2-i30-0184,0.42099645796662144,0.6856728716814159,False,0.28572668620886116,scene-0184,0.013048017237784317,0.010248000000000146
0.24149100000000004,0.25843524999999984,module:positional_encoding,226,0.002501931410995541,i2-i30-0184,0.4064941629240222,0.2422575486725664,False,0.28547889669773,scene-0184,0.004220782843739057,0.003456749999999842
1.3152300000000003,1.3538479999999997,module:unresolved,226,0.00419274822462271,i2-i30-0184,0.19260027189482368,1.3167063053097343,False,0.10237559880457965,scene-0184,0.019723952472149208,-0.019553749999999814
8.375280500000002,9.982576000000002,nonkernel_ms,226,0.7234191631788999,i2-i30-0184,0.6184677224628937,8.470261048672565,False,0.7457232270942054,scene-0184,0.46720120826892203,1.6602807500000036
