P50_ms,P99_ms,component,covariance_share,execution_id,first_difference_pearson,mean_ms,mps_enabled,pearson,scene_id,std_ms,total_latency_endpoint_gap_ms
26.650666,26.93245048,host_module_wall:encoder,0.1270739322835914,i2-i30-0398,0.5067170155473691,26.666331820627807,False,0.48605986816154423,scene-0398,0.09032613572577808,-0.102335759999999
0.339904,0.44558418,host_module_wall:neck,0.02789081481808444,i2-i30-0398,0.03263939500942364,0.36355111659192824,False,0.24297910230668482,scene-0398,0.03965874851471265,0.07617208000000009
1.344493,1.84101012,host_module_wall:positional_encoding,0.1377069927421092,i2-i30-0398,0.08416690930993818,1.4773354394618836,False,0.236111316359047,scene-0398,0.20150504233950658,0.3686627800000004
0.0,0.000536,api_gap:cuKernelGetFunction,-1.3948729810384639e-05,i2-i30-0184,-0.010909447334854869,4.198230088495575e-05,False,-0.05836758500791226,scene-0184,0.00011509449617411418,0.0
0.0,0.0019885,api_gap:cuLaunchKernel,4.029041352896253e-05,i2-i30-0184,0.11982707036052435,0.00029805309734513277,False,0.045699960026254365,scene-0184,0.0004245975885764305,-2.1000000000000077e-05
0.002352,0.0033309999999999998,api_gap:cudaEventCreateWithFlags,0.00016025730849531934,i2-i30-0184,0.13361874542996538,0.0024510973451327433,False,0.2259998405048177,scene-0184,0.00034150835293693046,0.0005072500000000003
0.0022995,0.00304925,api_gap:cudaEventRecord,0.0001240993646731114,i2-i30-0184,0.24058832879745123,0.0023891150442477875,False,0.21591559975554464,scene-0184,0.00027680705564861685,-0.00012074999999999976
0.0017265000000000002,0.00310975,api_gap:cudaEventSynchronize,0.0009785638743645883,i2-i30-0184,0.09058233725485011,0.0020272256637168143,False,0.13422193783469266,scene-0184,0.0035112139465261053,0.0002760000000000002
1.387944,1.59303825,api_gap:cudaLaunchKernel,0.08050651577360694,i2-i30-0184,0.5695106067025604,1.3995079070796461,False,0.690616618836213,scene-0184,0.05614170851779162,0.16646349999999988
0.0,0.001136,api_gap:cudaLaunchKernelExC,4.6278833040879835e-05,i2-i30-0184,0.03169417503550984,0.00013909292035398232,False,0.07440809869509916,scene-0184,0.00029953930001047207,8.25e-05
0.0,0.0,api_gap:cudaMalloc,-9.31340903760194e-05,i2-i30-0184,0.027805632135137558,0.0004923982300884956,False,-0.00607284999303067,scene-0184,0.007385973451327433,0.0
0.414482,0.61040125,api_gap:cudaMemcpyAsync,0.018683241758315382,i2-i30-0184,0.0965170477959501,0.4181803982300885,False,0.1968904074969848,scene-0184,0.045700325609021826,-0.0033162500000000206
0.094084,0.12089725000000001,api_gap:cudaMemsetAsync,0.007961320018261926,i2-i30-0184,0.4649293920380214,0.09508066371681416,False,0.5511621357425978,scene-0184,0.006956604698497781,0.018743499999999996
0.0,0.0,api_gap:cudaStreamIsCapturing,0.0,i2-i30-0184,,0.0,False,,scene-0184,0.0,0.0
0.5367025000000001,0.6167324999999999,api_gap:cudaStreamSynchronize,0.021238502580866535,i2-i30-0184,0.39113726313677466,0.5408595442477876,False,0.37523393936386773,scene-0184,0.02725921841526044,0.011256749999999927
0.326069,0.42738149999999997,copy_in_gap_ms,0.006466881217338878,i2-i30-0184,0.07838969741380014,0.32641807964601766,False,0.121233281511038,scene-0184,0.02569003180452586,-0.028593250000000014
5.929989,7.268814750000001,gap_outside_cuda_api_ms,0.5937871760739318,i2-i30-0184,0.6126818066551167,6.008793570796461,False,0.7389620280515171,scene-0184,0.386990505518434,1.4664092499999999
1.471978,1.9574817500000004,gap_outside_module_ms,0.13422618349068996,i2-i30-0184,0.6481930421957729,1.498635115044248,False,0.7406275710985757,scene-0184,0.08728286338308111,0.2638185000000002
8.049131,9.605484500000001,gap_without_copy_ms,0.7169522819615601,i2-i30-0184,0.6231093301527617,8.143842969026549,False,0.7492182539950061,scene-0184,0.4608647801006833,1.6888740000000002
0.103324,0.13278775,host_module_gap:backbone,0.004687508779015596,i2-i30-0184,-0.011799937729855181,0.10241444690265487,False,0.17260378535981427,scene-0184,0.01307926673641244,0.002792000000000003
1.23976,1.55764425,host_module_gap:bbox_head,0.07660926674439973,i2-i30-0184,0.4926469946265753,1.262360296460177,False,0.529003804593264,scene-0184,0.06974516864287256,0.12536425000000007
0.8765895,1.38759725,host_module_gap:data_preprocessor,0.05216727009510279,i2-i30-0184,-0.00860210527878991,0.886120982300885,False,0.16657759250665316,scene-0184,0.15082493552503984,0.024478250000000035
3.5613455,4.5445505,host_module_gap:decoder,0.33009355949302566,i2-i30-0184,0.5304881835751224,3.5985527300884956,False,0.6525784905095178,scene-0184,0.2436104502586529,0.91028325
1.0834044999999999,1.4668335,host_module_gap:encoder,0.12574289870474578,i2-i30-0184,0.6035700031657016,1.1138279380530973,False,0.6585071874575168,scene-0184,0.09196330419583472,0.33423249999999993
0.001152,0.005144,host_module_gap:neck,-0.00011830198202769776,i2-i30-0184,0.05980447931076046,0.00207870796460177,False,-0.03666889095476033,scene-0184,0.0015537668967971297,-0.0020479999999999995
0.006319999999999999,0.008848,host_module_gap:positional_encoding,1.0777853947278353e-05,i2-i30-0184,-0.20984860637120242,0.00627083185840708,False,0.0038441206488584747,scene-0184,0.0013502895389452744,0.00136
3.811865,5.349173,host_module_wall:backbone,0.09148497415792405,i2-i30-0184,0.027121352396323316,3.9522833230088494,False,0.08389415718072,scene-0184,0.5251818068369883,0.38316899999999965
1.6762725,1.9834582500000002,host_module_wall:bbox_head,0.07790819614526749,i2-i30-0184,0.5307407752849,1.7002479823008851,False,0.5570232230530557,scene-0184,0.06735990496453767,0.10380275000000028
0.9499155,1.4585819999999998,host_module_wall:data_preprocessor,0.053232471982513324,i2-i30-0184,-0.0024735775579414923,0.9595311946902655,False,0.17106966950891486,scene-0184,0.1498632809915001,0.026070250000000073
10.2104885,11.168999,host_module_wall:decoder,0.34580356209034663,i2-i30-0184,0.7495563707591115,10.237107575221241,False,0.7812642653886741,scene-0184,0.2131685449900051,0.6380255000000012
26.625781,27.223288750000002,host_module_wall:encoder,0.2347001688337227,i2-i30-0184,0.6962521943488625,26.65676175221239,False,0.7396420635161371,scene-0184,0.15282113438375214,0.5570592499999982
0.3605165,0.45281725,host_module_wall:neck,0.0030553666672153844,i2-i30-0184,-0.0784963655628153,0.37615794690265486,False,0.036923811458643804,scene-0184,0.0398518447980936,0.05957275000000001
1.409454,1.8636819999999998,host_module_wall:positional_encoding,-0.01797861817137224,i2-i30-0184,-0.15531790354293176,1.5268671327433627,False,-0.042457136963291515,scene-0184,0.20393756185951528,0.16001575000000012
0.0,0.0005981999999999998,api_gap:cuKernelGetFunction,-9.95773693360963e-06,i2-i30-0245,0.0075619491881108915,5.666666666666667e-05,False,-0.03804333159118379,scene-0245,0.00014588092556754788,0.0
0.0,0.0015692799999999989,api_gap:cuLaunchKernel,7.94525032878042e-05,i2-i30-0245,0.023490075647286033,0.00030561333333333336,False,0.11028886506720068,scene-0245,0.00040150626041888257,-0.000573
0.002342,0.00318628,api_gap:cudaEventCreateWithFlags,8.670826383390588e-05,i2-i30-0245,0.14515067909735785,0.00243564,False,0.16093553227155602,scene-0245,0.00030027899501038107,0.0005561600000000009
0.002256,0.0032638799999999985,api_gap:cudaEventRecord,0.0001043715730670054,i2-i30-0245,-0.04248421584322346,0.0024237066666666666,False,0.0746703504274857,scene-0245,0.0007790232934472071,-8.288000000000739e-05
0.001874,0.0027317199999999995,api_gap:cudaEventSynchronize,5.569731908224311e-05,i2-i30-0245,0.045217321351391386,0.001939488888888889,False,0.1290325271887267,scene-0245,0.00024057555267152536,0.00012211999999999748
1.424669,1.6473605999999998,api_gap:cudaLaunchKernel,0.0845730929210671,i2-i30-0245,0.47643968160410527,1.429562777777778,False,0.7390262855570882,scene-0245,0.06378061930185686,0.2953001599999978
0.0,0.00112,api_gap:cudaLaunchKernelExC,-3.138501223894131e-06,i2-i30-0245,-0.24271054534898773,0.00010573333333333333,False,-0.007001470373908659,scene-0245,0.0002498327974199278,0.0
0.0,0.0,api_gap:cudaMalloc,-0.0008893412905690592,i2-i30-0245,0.008474968913694678,0.0005559955555555555,False,-0.05956477850295031,scene-0245,0.008321379509831701,0.0
0.420918,0.5492193999999999,api_gap:cudaMemcpyAsync,0.012849212338313211,i2-i30-0245,0.1829085446746961,0.42900016444444444,False,0.18669244732353646,scene-0245,0.03835890146572764,0.026184640000000203
