component,count,covariance_share,execution_id,first_difference_pearson,mean,mps_enabled,pearson,scene_id,std,total_latency_endpoint_gap,units
"kernel:void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4>>(T3)",146,6.802564066478733e-06,i2-i20-0398,0.0436969860518826,0.0235731095890411,False,0.1811741650489312,scene-0398,0.00013554340776113932,8.805000000000271e-05,ms
"kernel:void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)",146,8.114762140894806e-05,i2-i20-0398,0.3864112295721492,0.004301006849315068,False,0.764165613550989,scene-0398,0.0003833454662943457,0.0007664000000000065,ms
"kernel:void at::native::sbtopk::gatherTopK<float, unsigned int, (int)1, (bool)0>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, T2, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, T1 *)",146,1.6219642194750477e-05,i2-i20-0398,0.06477873113635134,0.04335696575342465,False,0.049736301860543834,scene-0398,0.001177253004164132,-0.0019669000000000214,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,1.5673508564744342e-06,i2-i20-0398,0.12837288665423935,0.010740068493150685,False,0.12497893136120132,scene-0398,4.5272184077577735e-05,4.4799999999999354e-05,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,5.289873802616197e-06,i2-i20-0398,0.24674912666672508,0.0016692671232876714,False,0.16551129287757613,scene-0398,0.0001153771238155281,0.000209600000000004,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,1.3771851587208395e-06,i2-i20-0398,-0.17493621312614677,0.034388089041095894,False,0.028729057843633558,scene-0398,0.0001730505477358663,7.629999999998749e-05,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,7.507449705954413e-07,i2-i20-0398,0.06568088033156745,0.001961664383561644,False,0.08949574843254164,scene-0398,3.028252296660147e-05,-1.6000000000004726e-06,ms
"kernel:void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",146,7.859365433377938e-06,i2-i20-0398,0.10342269786974598,0.04305625342465752,False,0.24095244100728588,scene-0398,0.00011774925830228199,0.00015994999999999898,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::batch_norm_calc_invstd(const at::Tensor &, const at::Tensor &, double)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,7.014746179602952e-06,i2-i20-0398,0.1532584678648606,0.02124969863013699,False,0.24994538798154656,scene-0398,0.00010131385994671049,0.0001631500000000008,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,0.0009116429258128343,i2-i20-0398,-0.09526658710829904,0.5364403904109589,False,0.5201271207397622,scene-0398,0.006327283513692722,0.00733779999999995,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,1.5672084978335978e-06,i2-i20-0398,-0.041225060350711946,0.02145054794520548,False,0.04090613179859227,scene-0398,0.0001383057998660928,9.649999999996467e-06,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,-2.3721623172871814e-06,i2-i20-0398,-0.007388567759858408,0.017524568493150684,False,-0.09354461134121286,scene-0398,9.154353014510686e-05,-0.00010240000000000596,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,1.3104075738796622e-06,i2-i20-0398,-0.041550232552025036,0.005621075342465753,False,0.061307761021840795,scene-0398,7.716013286882525e-05,5.600000000000136e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,5.085175033913799e-07,i2-i20-0398,0.03041089387540167,0.015603952054794522,False,0.03366907303320434,scene-0398,5.452262722337842e-05,9.870000000000018e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)",146,2.717764087415841e-06,i2-i20-0398,-0.01875132335088571,0.0157408698630137,False,0.045997104442642336,scene-0398,0.00021329628450156646,3.565000000000512e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::atan2_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)]>, std::array<char *, (unsigned long)3>>(int, T2, T3)",146,-2.679131503030545e-07,i2-i20-0398,-0.12043277798486207,0.008126095890410958,False,-0.012602272079417698,scene-0398,7.674449056724756e-05,0.0,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,-1.1881086468032366e-06,i2-i20-0398,-0.007389153681852631,0.015869958904109586,False,-0.02638486434704448,scene-0398,0.00016255611788490958,-0.0002842499999999998,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>>(int, T2, T3)",146,1.389923859608117e-06,i2-i20-0398,-0.0533351822612837,0.0008570000000000001,False,0.1017239478152805,scene-0398,4.932531096070115e-05,0.0,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)",146,0.0003536515883347881,i2-i20-0398,0.13086031281761887,0.026829623287671234,False,0.4695618537252899,scene-0398,0.002718847399175914,0.003237349999999979,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)",146,0.0010293106561370055,i2-i20-0398,0.10328406611658492,1.723795910958904,False,0.0883103079322454,scene-0398,0.042076256884818954,0.07761014999999971,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",146,0.000489687705449,i2-i20-0398,0.0850272850039262,0.07587379452054797,False,0.5990708487651578,scene-0398,0.0029508221954247025,0.0033285999999999594,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::exp_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,-3.951704511057618e-05,i2-i20-0398,-0.06854578477501085,0.013171191780821918,False,-0.23939162752653345,scene-0398,0.0005959056916636245,0.0003152000000000016,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,9.449365262336152e-06,i2-i20-0398,0.13189026205944449,0.004694404109589042,False,0.28141791295647617,scene-0398,0.00012121404021298482,-0.00011039999999999921,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,4.9888333366554e-06,i2-i20-0398,0.0241295548143347,0.01082358904109589,False,0.03834639274111472,scene-0398,0.000469652358625073,0.0009488000000000083,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,7.007875671359892e-07,i2-i20-0398,0.0203105797389805,0.006326410958904108,False,0.05848494639686662,scene-0398,4.3255797177852116e-05,-4.799999999999943e-05,ms
"kernel:void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",146,3.0487679730939898e-05,i2-i20-0398,0.028378810725560165,0.10083680136986302,False,0.24550399909706536,scene-0398,0.0004482990626659493,-0.00038105000000000777,ms
"kernel:void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)",146,5.04341988199782e-07,i2-i20-0398,0.10877800582359282,0.01297027397260274,False,0.02652498334952922,scene-0398,6.863917174556471e-05,6.449999999998124e-06,ms
"kernel:void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned long long, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long>, int *, unsigned long long, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)",146,7.268732072018773e-07,i2-i20-0398,-0.11597955921453718,0.019914794520547945,False,0.038485031475691996,scene-0398,6.818185973829742e-05,-2.7500000000027502e-06,ms
"kernel:void at_cuda_detail::cub::DeviceScanByKeyInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>>(T1, T2, std::iterator_traits<T2>::value_type *, unsigned int, int)",146,7.362795639723169e-07,i2-i20-0398,0.03376529823037237,0.008631095890410957,False,0.05821584628259235,scene-0398,4.56565992119916e-05,1.6000000000009063e-06,ms
"kernel:void at_cuda_detail::cub::DeviceScanByKeyKernel<at_cuda_detail::cub::DeviceScanByKeyPolicy<at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int, unsigned int, cuda::std::__4::plus<void>>::Policy900, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, unsigned int *, at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, cuda::std::__4::equal_to<void>, cuda::std::__4::plus<void>, at_cuda_detail::cub::NullType, int, unsigned int, unsigned int>(T2, T11 *, T3, T4, T5, int, T6, T7, T8, T9)",146,1.8597318873315983e-06,i2-i20-0398,-0.009768797808098117,0.02256026712328767,False,0.08404755937400787,scene-0398,7.987801411089179e-05,-5.800000000000249e-06,ms
"kernel:void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<bool>, const bool *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int, at_cuda_detail::cub::detail::vsmem_t)",146,-5.386602363402673e-07,i2-i20-0398,-0.06617367967228797,0.019652212328767127,False,-0.011669813242653804,scene-0398,0.00016662994061175055,-0.00019844999999999932,ms
"kernel:void csrc::sparse::all::cudakers::arange_kernel<int>(T1 *, int)",146,9.152132395559788e-06,i2-i20-0398,0.08242552289789518,0.023919089041095888,False,0.36313980609938035,scene-0398,9.098094947610554e-05,9.644999999999793e-05,ms
"kernel:void csrc::sparse::all::ops3d::arange_hash_table<tv::hash::LinearHashTableSplit<int, int, tv::hash::Murmur3Hash<int>, (int)2147483647, (bool)0>>(T1, T1::key_type *, int *, int)",146,0.0001721224712926569,i2-i20-0398,0.2164421309437522,0.012283554794520547,False,0.6213421517823876,scene-0398,0.0010000202260339601,0.001146699999999997,ms
"kernel:void csrc::sparse::all::ops3d::assign_out_indices<int, csrc::sparse::all::ops3d::spinds::lociter::TensorGeneric>(int *, const T1 *, T2, int)",146,1.5584527538039946e-05,i2-i20-0398,0.0729064495968493,0.007508876712328768,False,0.4663099342610975,scene-0398,0.00012064824283337183,0.00012960000000000055,ms
"kernel:void csrc::sparse::all::ops3d::build_subm_conv_hash_table<tv::hash::LinearHashTableSplit<int, int, tv::hash::Murmur3Hash<int>, (int)2147483647, (bool)0>, csrc::sparse::all::ops3d::spinds::lociter::TensorGeneric>(T1, const int *, T2, int)",146,0.00031738204398441247,i2-i20-0398,-0.017218734353668736,0.10729799999999999,False,0.15565528076362706,scene-0398,0.007360723798351385,0.0063963499999999535,ms
"kernel:void csrc::sparse::all::ops3d::calc_conv_indices_stage1_mask_direct_table<int, tv::hash::LinearHashTableSplit<int, int, tv::hash::Murmur3Hash<int>, (int)2147483647, (bool)0>, csrc::sparse::all::ops3d::spinds::ConvOutLocIter>(T2, T3, const int *, int *, T1 *, int *, int, int, bool)",146,0.0008988845221355677,i2-i20-0398,0.11236306645110024,0.0506042602739726,False,0.6115363123324397,scene-0398,0.005306200796347757,0.0066676499999999625,ms
"kernel:void csrc::sparse::all::ops3d::calc_conv_indices_stage2_mask<tv::hash::LinearHashTableSplit<int, int, tv::hash::Murmur3Hash<int>, (int)2147483647, (bool)0>, (bool)1>(T1, int *, int *, const T1::key_type *, unsigned int *, unsigned int *, int, int, int)",146,0.000647936346843824,i2-i20-0398,0.019495645788569934,0.035329034246575346,False,0.5894458019410949,scene-0398,0.003968172034242936,0.005086799999999947,ms
"kernel:void csrc::sparse::all::ops3d::calc_subm_conv_indices_mask<tv::hash::LinearHashTableSplit<int, int, tv::hash::Murmur3Hash<int>, (int)2147483647, (bool)0>, csrc::sparse::all::ops3d::spinds::ConvOutLocIter>(T2, T1, const int *, int *, unsigned int *, int, int, int, bool, int)",146,0.004915876159482245,i2-i20-0398,0.1962042051227866,0.25248135616438355,False,0.6341401947117188,scene-0398,0.027984508270597137,0.03463194999999991,ms
"kernel:void csrc::sparse::all::ops3d::clean_indices_uniq<int>(T1 *, unsigned long)",146,0.0001432786640598584,i2-i20-0398,0.09365289992951971,0.009277938356164386,False,0.6115578043104744,scene-0398,0.0008457578527658529,0.0010095999999999977,ms
"kernel:void csrc::sparse::all::ops3d::cudakers::fill_kernel<unsigned int>(T1 *, T1, int)",146,6.557653257826981e-06,i2-i20-0398,-0.05655759638068119,0.016345171232876713,False,0.3537817539845856,scene-0398,6.691370025668631e-05,6.400000000000156e-05,ms
"kernel:void cub::DeviceMergeSortBlockSortKernel<(bool)0, cub::DeviceMergeSortPolicy<thrust::device_ptr<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>::Policy600, thrust::device_ptr<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::device_ptr<int>, thrust::device_ptr<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::device_ptr<int>, long, thrust::less<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, int>(bool, T3, T4, T5, T6, T7, T9 *, T10 *, T8, char *)",146,0.00018175621877471266,i2-i20-0398,0.11878892809882058,0.32008729452054796,False,0.4642507583430898,scene-0398,0.0014133140794707457,0.0019799500000000636,ms
"kernel:void cub::DeviceMergeSortMergeKernel<(bool)0, cub::DeviceMergeSortPolicy<thrust::device_ptr<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>::Policy600, thrust::device_ptr<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::device_ptr<int>, long, thrust::less<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, int>(bool, T3, T4, T5, T7 *, T8 *, T6, T5 *, T5, char *)",146,0.0031403452568494923,i2-i20-0398,0.3096132484494094,0.19183452739726026,False,0.678701613573732,scene-0398,0.01670323319829567,0.016961849999999834,ms
"kernel:void cub::DeviceMergeSortPartitionKernel<thrust::device_ptr<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, long, thrust::less<thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::tuple<unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>(bool, T1, T4 *, T2, T2, T2 *, T3, T2, int)",146,0.002099283158276888,i2-i20-0398,0.3014492334257547,0.10583836301369863,False,0.6847872732374529,scene-0398,0.011066680436114099,0.014134349999999879,ms
"kernel:void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, (bool)1, (int)1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)",146,-0.0001912136153320997,i2-i20-0398,-0.1573359589893267,0.852726404109589,False,-0.058262494410663945,scene-0398,0.01184763774707898,0.0021201499999999873,ms
"kernel:void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, (bool)0, (bool)1, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",146,0.0010816558928707159,i2-i20-0398,0.13739651487188623,0.7346164657534247,False,0.21391574497183558,scene-0398,0.018253594451866473,0.021418500000000562,ms
"kernel:void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, (bool)1, (bool)0, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",146,4.713693773649003e-06,i2-i20-0398,0.04764995850619068,0.07245141780821918,False,0.015154693737292172,scene-0398,0.0011228357432225835,-0.0004950999999999983,ms
"kernel:void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)",146,-4.650055693480802e-06,i2-i20-0398,-0.07776711261886364,0.11680263698630136,False,-0.024673035414338598,scene-0398,0.0006803581639362817,0.0006704000000000016,ms
kernel:void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8x5_nn_align1>(T1::Params),146,-0.00013728979281777835,i2-i20-0398,0.08649878109614097,3.0038323013698633,False,-0.06749860775753647,scene-0398,0.00734252548688895,-0.005400450000001555,ms
kernel:void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x128_16x3_nn_align4>(T1::Params),146,-0.00019266146755540873,i2-i20-0398,-0.06273971750894498,0.10800839726027398,False,-0.09505548650529307,scene-0398,0.007316775052641116,-0.00037019999999997333,ms
kernel:void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_128x64_32x3_nhwc_align4>(T1::Params),146,0.0002348593743484023,i2-i20-0398,0.06342190874144008,1.389392623287671,False,0.042617163693110645,scene-0398,0.019894149858118236,0.002103049999999662,ms
"kernel:void deformable_im2col_gpu_kernel<float>(int, const T1 *, const T1 *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, T1 *)",146,0.0006924564912670268,i2-i20-0398,0.004736950055276939,2.416647,False,0.07664219299768152,scene-0398,0.032615691904525936,0.06327715000000023,ms
"kernel:void determin_voxel_num<int>(T1 *, T1 *, T1 *, T1 *, T1 *, int, int, int)",146,0.408469438427233,i2-i20-0398,0.6915970709051201,24.323055863013696,False,0.8303004041509989,scene-0398,1.7759320587095337,4.0486560000000615,ms
"kernel:void dynamic_voxelize_kernel<float, int>(const T1 *, T2 *, float, float, float, float, float, float, float, float, float, int, int, int, int, int, int)",146,3.1867495835420795e-05,i2-i20-0398,0.07503010768177913,0.01987353424657534,False,0.193558972738734,scene-0398,0.0005943423228850336,-3.24999999999874e-05,ms
"kernel:void foldedNhwcToNchwKernel<float, float, float, (bool)1, (cudnnKernelDataType_t)0>(int, int, int, int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor)",146,-1.4282221255119616e-05,i2-i20-0398,-0.14415788885611408,0.09599778767123288,False,-0.008553118282228524,scene-0398,0.006028000877422312,0.001483200000000004,ms
"kernel:void nchwToFoldedNhwcKernel<float, float, float, (bool)1, (cudnnKernelDataType_t)2>(int, int, int, int, const T1 *, T2 *, int, int, int, int, int, int, int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor)",146,-2.663838328025527e-05,i2-i20-0398,-0.027081776349406634,0.01189204794520548,False,-0.15014929387697834,scene-0398,0.0006404520164481413,-0.00026780000000000206,ms
"kernel:void point_to_voxelidx_kernel<int>(const T1 *, T1 *, T1 *, int, int, int, int)",146,0.4905220819270134,i2-i20-0398,0.7419761319498196,49.95323795890411,False,0.8286219655954719,scene-0398,2.136998165500071,1.1291285500000114,ms
"kernel:void tv::hash::clear_map_kernel_split<tv::hash::LinearHashTableSplit<int, int, tv::hash::Murmur3Hash<int>, (int)2147483647, (bool)0>>(T1)",146,7.897781840430902e-05,i2-i20-0398,0.06840997569336676,0.0231631301369863,False,0.5872740455661771,scene-0398,0.0004854744221596161,0.0006783999999999991,ms
module:data_preprocessor,142,1.0356808555307553,i2-i20-0184,0.944512579662405,78.90996380985916,False,0.9682489198438173,scene-0184,3.2646889520158893,11.201702829999988,ms
module:pts_backbone,142,-0.00028235869129556313,i2-i20-0184,0.14409037300831334,4.2932531549295785,False,-0.056970479875698095,scene-0184,0.01512704730331879,-0.00260077999999897,ms
module:pts_bbox_head,142,-0.003989117156956763,i2-i20-0184,0.07827072577561917,17.650447295774597,False,-0.17092909861317984,scene-0184,0.071230119220693,0.03749893000000881,ms
module:pts_middle_encoder,142,-0.09437843651177846,i2-i20-0184,0.1289949814275205,6.079536781690143,False,-0.47006544154119423,scene-0184,0.6127979969298205,-0.6266954399999998,ms
module:pts_neck,142,-0.0001198803794293499,i2-i20-0184,-0.007323930305319616,1.045217612676056,False,-0.012996976531920591,scene-0184,0.028151961272293993,-0.010379380000000049,ms
module:pts_voxel_encoder,142,5.120288348752885e-05,i2-i20-0184,0.38496617724672905,0.008482774647887324,False,0.4847018602385941,scene-0184,0.00032242047593310864,0.00019040000000000203,ms
module:unresolved,142,-1.4231979811033596e-06,i2-i20-0184,-0.176715271215338,0.0008714577464788733,False,-0.06937796560593146,scene-0184,6.261042338180126e-05,-3.200000000000002e-05,ms
nonkernel_ms,142,0.06303915752319764,i2-i20-0184,0.5504260776925105,17.27458838028169,False,0.3294135389462347,scene-0184,0.5840793309783295,0.44367763999998644,ms
input_point_count,142,,i2-i20-0184,0.057413913904623484,34722.92957746479,False,0.19252312313134648,scene-0184,28.395260437517063,,points
preprocess_ms,142,,i2-i20-0184,-0.14438187935551947,9.756951394366197,False,-0.3878147171267002,scene-0184,2.0018472375944056,,ms
decode_ms,142,,i2-i20-0184,-0.06660290343325939,0.19397395070422535,False,-0.053580591524897796,scene-0184,0.037632004134615406,,ms
kernel:_5x_cudnn_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148n_nt_v1,142,-0.004832803947388486,i2-i20-0184,-0.02562557589998343,5.589414049295776,False,-0.3648791405418364,scene-0184,0.04042527877112229,-0.035880679999996445,ms
