analysis_scope,condition_id,ecdf,latency_ms,mps_mode,pair_id,pass_index,segment_id,target_model
single-run exploratory descriptive,scene-0184,0.002717391304347826,40.538659,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.005434782608695652,40.586814,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.008152173913043478,41.133753,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.010869565217391304,41.171047,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.01358695652173913,41.218373,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.016304347826086956,41.229162,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.019021739130434784,41.264843,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.021739130434782608,41.28595,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.024456521739130436,41.302719,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.02717391304347826,41.30734,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.029891304347826088,41.312685,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.03260869565217391,41.342956,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.035326086956521736,41.370912,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.03804347826086957,41.381451,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.04076086956521739,41.398619,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.043478260869565216,41.407999,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.04619565217391304,41.428208,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.04891304347826087,41.43482,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.051630434782608696,41.439158,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.05434782608695652,41.452776,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.057065217391304345,41.455628,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.059782608695652176,41.469505,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.0625,41.491119,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.06521739130434782,41.502397,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.06793478260869565,41.502622,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.07065217391304347,41.519507,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.07336956521739131,41.525826,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.07608695652173914,41.530049,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.07880434782608696,41.552002,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.08152173913043478,41.5658,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.08423913043478261,41.576544,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.08695652173913043,41.580128,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.08967391304347826,41.595037,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.09239130434782608,41.595786,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.09510869565217392,41.60832,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.09782608695652174,41.609063,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.10054347826086957,41.618538,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.10326086956521739,41.624531,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.10597826086956522,41.638799,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.10869565217391304,41.643796,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.11141304347826086,41.655674,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.11413043478260869,41.657772,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.11684782608695653,41.657841,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.11956521739130435,41.663883,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.12228260869565218,41.667251,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.125,41.6785,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.12771739130434784,41.697317,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.13043478260869565,41.70191,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.1331521739130435,41.714687,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.1358695652173913,41.717446,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.13858695652173914,41.730619,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.14130434782608695,41.736256,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.14402173913043478,41.739361,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.14673913043478262,41.745221,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.14945652173913043,41.761212,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.15217391304347827,41.775273,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.15489130434782608,41.777628,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.15760869565217392,41.779026,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.16032608695652173,41.793373,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.16304347826086957,41.793783,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.16576086956521738,41.802073,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.16847826086956522,41.81115,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.17119565217391305,41.813502,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.17391304347826086,41.828458,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.1766304347826087,41.83123,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.1793478260869565,41.836675,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.18206521739130435,41.841745,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.18478260869565216,41.854404,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.1875,41.86012,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.19021739130434784,41.880744,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.19293478260869565,41.887709,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.1956521739130435,41.89901,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.1983695652173913,41.905191,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.20108695652173914,41.916843,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.20380434782608695,41.920852,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.20652173913043478,41.924517,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.20923913043478262,41.939172,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.21195652173913043,41.943522,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.21467391304347827,41.993653,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.21739130434782608,42.007448,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.22010869565217392,42.00915,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.22282608695652173,42.029717,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.22554347826086957,42.035111,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.22826086956521738,42.035624,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.23097826086956522,42.038277,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.23369565217391305,42.074706,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.23641304347826086,42.102982,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.2391304347826087,42.105495,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.2418478260869565,42.113834,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.24456521739130435,42.126008,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.24728260869565216,42.157932,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.25,42.170954,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.25271739130434784,42.203181,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.2554347826086957,42.235575,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.25815217391304346,42.252056,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.2608695652173913,42.295069,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.26358695652173914,42.354921,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.266304347826087,42.364925,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.26902173913043476,42.379865,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.2717391304347826,42.398036,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.27445652173913043,42.419713,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.27717391304347827,42.425195,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.2798913043478261,42.431393,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.2826086956521739,42.447454,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.28532608695652173,42.467363,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.28804347826086957,42.479344,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.2907608695652174,42.545262,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.29347826086956524,42.606204,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.296195652173913,42.675325,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.29891304347826086,42.705437,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3016304347826087,42.751768,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.30434782608695654,42.759946,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3070652173913043,42.787318,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.30978260869565216,42.800579,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3125,42.841296,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.31521739130434784,42.973338,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3179347826086957,42.985795,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.32065217391304346,43.060664,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3233695652173913,43.145533,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.32608695652173914,43.224349,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.328804347826087,43.23373,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.33152173913043476,43.300941,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3342391304347826,43.328422,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.33695652173913043,43.389391,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.33967391304347827,43.426666,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3423913043478261,43.750157,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3451086956521739,43.869353,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.34782608695652173,43.89178,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.35054347826086957,43.942763,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3532608695652174,44.137459,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.35597826086956524,44.293081,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.358695652173913,44.370798,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.36141304347826086,44.411381,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3641304347826087,44.445113,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.36684782608695654,44.447171,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3695652173913043,44.567044,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.37228260869565216,44.623031,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.375,44.860811,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.37771739130434784,44.90793,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3804347826086957,45.036851,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.38315217391304346,45.110226,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3858695652173913,45.15124,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.38858695652173914,45.230493,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.391304347826087,45.293724,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.39402173913043476,45.557723,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.3967391304347826,45.579157,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.39945652173913043,45.634163,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.40217391304347827,45.679666,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4048913043478261,45.69817,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4076086956521739,45.712163,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.41032608695652173,45.741386,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.41304347826086957,45.759869,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4157608695652174,46.023462,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.41847826086956524,46.321225,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.421195652173913,46.391531,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.42391304347826086,46.441517,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4266304347826087,46.648154,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.42934782608695654,46.730185,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4320652173913043,46.864312,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.43478260869565216,46.935605,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4375,46.941235,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.44021739130434784,47.066931,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4429347826086957,47.130665,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.44565217391304346,47.271244,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4483695652173913,47.320362,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.45108695652173914,47.368191,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.453804347826087,47.498342,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.45652173913043476,47.499549,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4592391304347826,47.54369,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.46195652173913043,47.591633,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.46467391304347827,47.689168,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4673913043478261,47.807672,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4701086956521739,47.941327,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.47282608695652173,48.092103,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.47554347826086957,48.17352,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4782608695652174,48.18852,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.48097826086956524,48.216879,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.483695652173913,48.225495,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.48641304347826086,48.495594,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4891304347826087,48.687313,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.49184782608695654,48.688393,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.4945652173913043,48.765915,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.49728260869565216,48.90609,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5,48.924585,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5027173913043478,48.927566,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5054347826086957,49.066323,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5081521739130435,49.081927,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5108695652173914,49.139217,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5135869565217391,49.189062,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5163043478260869,49.251895,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5190217391304348,49.355947,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5217391304347826,49.464583,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5244565217391305,49.673037,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5271739130434783,49.713205,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.529891304347826,49.802052,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.532608695652174,49.810388,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5353260869565217,49.885748,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5380434782608695,49.90138,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5407608695652174,49.922349,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5434782608695652,49.937566,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5461956521739131,50.018621,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5489130434782609,50.049105,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5516304347826086,50.118892,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5543478260869565,50.124509,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5570652173913043,50.149409,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5597826086956522,50.22107,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5625,50.234065,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5652173913043478,50.250722,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5679347826086957,50.331467,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5706521739130435,50.339954,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5733695652173914,50.413217,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5760869565217391,50.438528,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5788043478260869,50.439554,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5815217391304348,50.479352,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5842391304347826,50.504863,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5869565217391305,50.583483,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.5896739130434783,50.585699,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
single-run exploratory descriptive,scene-0184,0.592391304347826,50.612817,on,3dssd+detr,0,pass-0-scene-0-bag-0,3dssd
