adverse_median_ms,adverse_p0_p99_range_ms,adverse_width_ms,clear_baseline_id,clear_median_ms,clear_p0_p99_range_ms,clear_width_ms,condition_id,median_change_ms,module,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
4.450634,2.336502599999985,2.336502599999985,clear,3.8150560000000002,3.3466363999999915,3.3466363999999915,r50,0.6355779999999998,backbone,off,observed_damping,3dssd+dino,-30.18355385126418,dino,-1.0101338000000064,0.6981644614873582
3.7292895,2.0761982199999967,2.0761982199999967,clear,3.8150560000000002,3.3466363999999915,3.3466363999999915,r7p5,-0.08576650000000008,backbone,off,observed_damping,3dssd+dino,-37.961643517652476,dino,-1.2704381799999949,0.6203835648234752
2.583531,2.35420949,2.35420949,clear,2.5725985,2.2134801999999985,2.2134801999999985,r15,0.010932500000000012,bbox_head,off,observed_amplification,3dssd+dino,6.357829177780849,dino,0.14072929000000167,1.0635782917778085
2.63137,2.4217652099999993,2.4217652099999993,clear,2.5725985,2.2134801999999985,2.2134801999999985,r25,0.0587715000000002,bbox_head,off,observed_amplification,3dssd+dino,9.409842925181856,dino,0.20828501000000088,1.0940984292518185
2.7166495,2.408787319999999,2.408787319999999,clear,2.5725985,2.2134801999999985,2.2134801999999985,r50,0.14405100000000015,bbox_head,off,observed_amplification,3dssd+dino,8.823531378324546,dino,0.19530712000000072,1.0882353137832455
2.6069575,2.538166819999997,2.538166819999997,clear,2.5725985,2.2134801999999985,2.2134801999999985,r7p5,0.03435900000000025,bbox_head,off,observed_amplification,3dssd+dino,14.668602863490676,dino,0.3246866199999987,1.1466860286349068
1.215684,2.4838414699999998,2.4838414699999998,clear,1.3001455,2.3402847999999987,2.3402847999999987,r15,-0.08446149999999997,data_preprocessor,off,observed_amplification,3dssd+dino,6.1341538431562315,dino,0.14355667000000105,1.0613415384315623
1.1926904999999999,2.5930030200000003,2.5930030200000003,clear,1.3001455,2.3402847999999987,2.3402847999999987,r25,-0.10745500000000008,data_preprocessor,off,observed_amplification,3dssd+dino,10.7986096393055,dino,0.25271822000000155,1.107986096393055
1.6036519999999999,2.8130685399999997,2.8130685399999997,clear,1.3001455,2.3402847999999987,2.3402847999999987,r50,0.3035064999999999,data_preprocessor,off,observed_amplification,3dssd+dino,20.20197456309596,dino,0.472783740000001,1.2020197456309596
1.2445300000000001,2.7777970699999996,2.7777970699999996,clear,1.3001455,2.3402847999999987,2.3402847999999987,r7p5,-0.05561549999999982,data_preprocessor,off,observed_amplification,3dssd+dino,18.694830218954593,dino,0.4375122700000009,1.186948302189546
20.800123,11.578611460000003,11.578611460000003,clear,20.7364685,11.278599799999995,11.278599799999995,r15,0.06365449999999839,decoder,off,observed_amplification,3dssd+dino,2.660008026882976,dino,0.300011660000008,1.0266000802688298
20.850731000000003,11.20858488,11.20858488,clear,20.7364685,11.278599799999995,11.278599799999995,r25,0.11426250000000238,decoder,off,observed_damping,3dssd+dino,-0.6207767031506384,dino,-0.07001491999999487,0.9937922329684936
21.043561,11.899183279999999,11.899183279999999,clear,20.7364685,11.278599799999995,11.278599799999995,r50,0.30709249999999955,decoder,off,observed_amplification,3dssd+dino,5.502309604069855,dino,0.6205834800000041,1.0550230960406985
20.801745,11.374740760000002,11.374740760000002,clear,20.7364685,11.278599799999995,11.278599799999995,r7p5,0.06527649999999952,decoder,off,observed_amplification,3dssd+dino,0.852419287011208,dino,0.09614096000000671,1.008524192870112
44.990603500000006,33.03836443,33.03836443,clear,46.0230405,31.843835049999992,31.843835049999992,r15,-1.0324369999999945,encoder,off,observed_amplification,3dssd+dino,3.7512108014766676,dino,1.1945293800000094,1.0375121080147667
44.479361499999996,33.172169229999994,33.172169229999994,clear,46.0230405,31.843835049999992,31.843835049999992,r25,-1.5436790000000045,encoder,off,observed_amplification,3dssd+dino,4.1714013965789665,dino,1.3283341800000024,1.0417140139657897
44.9037495,30.335691449999974,30.335691449999974,clear,46.0230405,31.843835049999992,31.843835049999992,r50,-1.119290999999997,encoder,off,observed_damping,3dssd+dino,-4.736061462546792,dino,-1.5081436000000181,0.9526393853745321
44.844464,34.03087447,34.03087447,clear,46.0230405,31.843835049999992,31.843835049999992,r7p5,-1.1785764999999984,encoder,off,observed_amplification,3dssd+dino,6.868015163895946,dino,2.1870394200000085,1.0686801516389595
0.3618865,0.23453794999999988,0.23453794999999988,clear,0.37063650000000004,0.18395204999999992,0.18395204999999992,r15,-0.008750000000000036,neck,off,observed_amplification,3dssd+dino,27.499503267291647,dino,0.05058589999999996,1.2749950326729165
0.359922,0.18907547999999996,0.18907547999999996,clear,0.37063650000000004,0.18395204999999992,0.18395204999999992,r25,-0.010714500000000016,neck,off,observed_amplification,3dssd+dino,2.7851986427985143,dino,0.00512343000000004,1.0278519864279851
0.4237845,0.18238146,0.18238146,clear,0.37063650000000004,0.18395204999999992,0.18395204999999992,r50,0.05314799999999997,neck,off,observed_damping,3dssd+dino,-0.8538040212109244,dino,-0.0015705899999999273,0.9914619597878908
0.362382,0.15514094999999994,0.15514094999999994,clear,0.37063650000000004,0.18395204999999992,0.18395204999999992,r7p5,-0.008254500000000053,neck,off,observed_damping,3dssd+dino,-15.662288079964314,dino,-0.02881109999999998,0.8433771192003569
0.346485,0.3254214700000001,0.3254214700000001,clear,0.3444475,0.31137905,0.31137905,r15,0.00203749999999997,positional_encoding,off,observed_amplification,3dssd+dino,4.509751057433098,dino,0.014042420000000111,1.045097510574331
0.33922050000000004,0.32752455,0.32752455,clear,0.3444475,0.31137905,0.31137905,r25,-0.005226999999999982,positional_encoding,off,observed_amplification,3dssd+dino,5.185159374081216,dino,0.016145500000000035,1.0518515937408122
0.397337,0.3232176899999997,0.3232176899999997,clear,0.3444475,0.31137905,0.31137905,r50,0.05288949999999998,positional_encoding,off,observed_amplification,3dssd+dino,3.8020027358936836,dino,0.011838639999999734,1.0380200273589368
0.340827,0.31019184000000005,0.31019184000000005,clear,0.3444475,0.31137905,0.31137905,r7p5,-0.0036205000000000265,positional_encoding,off,observed_damping,3dssd+dino,-0.3812748481312189,dino,-0.0011872099999999386,0.9961872515186878
7.863153,3.6871342200000026,3.6871342200000026,clear,7.82155,3.737446599999995,3.737446599999995,r15,0.04160299999999939,backbone,off,observed_damping,3dssd+faster-rcnn,-1.3461698690221402,3dssd,-0.050312379999992274,0.9865383013097786
7.8194465,3.5642346599999994,3.5642346599999994,clear,7.82155,3.737446599999995,3.737446599999995,r25,-0.00210350000000048,backbone,off,observed_damping,3dssd+faster-rcnn,-4.634499393248737,3dssd,-0.1732119399999954,0.9536550060675126
7.8291815,3.908718829999998,3.908718829999998,clear,7.82155,3.737446599999995,3.737446599999995,r50,0.007631499999999569,backbone,off,observed_amplification,3dssd+faster-rcnn,4.582600056412933,3dssd,0.17127223000000313,1.0458260005641293
7.80198,3.5976260000000035,3.5976260000000035,clear,7.82155,3.737446599999995,3.737446599999995,r7p5,-0.019569999999999865,backbone,off,observed_damping,3dssd+faster-rcnn,-3.7410728490406164,3dssd,-0.1398205999999913,0.9625892715095938
62.145535,34.69665438,34.69665438,clear,62.992944,36.1460682,36.1460682,r15,-0.847408999999999,bbox_head,off,observed_damping,3dssd+faster-rcnn,-4.009879613960344,3dssd,-1.4494138200000037,0.9599012038603966
62.705018499999994,35.42726157,35.42726157,clear,62.992944,36.1460682,36.1460682,r25,-0.28792550000000716,bbox_head,off,observed_damping,3dssd+faster-rcnn,-1.9886163718354388,3dssd,-0.7188066300000031,0.9801138362816456
62.8898145,35.068676800000006,35.068676800000006,clear,62.992944,36.1460682,36.1460682,r50,-0.10312950000000143,bbox_head,off,observed_damping,3dssd+faster-rcnn,-2.9806600099315794,3dssd,-1.0773913999999962,0.9701933999006842
62.046942,35.06854440000001,35.06854440000001,clear,62.992944,36.1460682,36.1460682,r7p5,-0.946002,bbox_head,off,observed_damping,3dssd+faster-rcnn,-2.981026301499634,3dssd,-1.0775237999999945,0.9701897369850037
0.262132,0.14579104000000026,0.14579104000000026,clear,0.259439,0.12468456,0.12468456,r15,0.002693000000000001,data_preprocessor,off,observed_amplification,3dssd+faster-rcnn,16.927901899000375,3dssd,0.02110648000000026,1.1692790189900037
0.259919,0.12808392000000005,0.12808392000000005,clear,0.259439,0.12468456,0.12468456,r25,0.00048000000000003595,data_preprocessor,off,observed_amplification,3dssd+faster-rcnn,2.726368044287164,3dssd,0.0033993600000000457,1.0272636804428716
0.267153,0.14400186999999995,0.14400186999999995,clear,0.259439,0.12468456,0.12468456,r50,0.007713999999999999,data_preprocessor,off,observed_amplification,3dssd+faster-rcnn,15.49294475595049,3dssd,0.01931730999999995,1.1549294475595049
