adverse_median,adverse_p0_p99_range,adverse_width,clear_baseline_id,clear_median,clear_p0_p99_range,clear_width,condition_id,median_change,metric,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
34.514712,1.1369058599999988,1.1369058599999988,clear,34.431566,1.0608241199999924,1.0608241199999924,r25,0.08314600000000638,gpu_kernel_active_ms,off,observed_amplification,3dssd+detr,7.1719466559647005,3dssd,0.07608174000000645,1.071719466559647
481.0,5.0,5.0,clear,481.0,5.0,5.0,r25,0.0,kernel_count,off,observed_unchanged,3dssd+detr,0.0,3dssd,0.0,1.0
63.34804,45.07103034,45.07103034,clear,62.8662,48.73907964,48.73907964,r25,0.48183999999999827,kernel_span_ms,off,observed_damping,3dssd+detr,-7.52588954714205,3dssd,-3.6680493,0.9247411045285795
51.22963,46.82904274000001,46.82904274000001,clear,50.954651,52.047774280000006,52.047774280000006,r25,0.27497900000000186,waiting_ms,off,observed_damping,3dssd+detr,-10.026810199269853,3dssd,-5.218731539999993,0.8997318980073015
33092.0,671.0,671.0,clear,34720.0,256.0,256.0,r25,-1628.0,input_point_count,off,observed_amplification,3dssd+detr,162.109375,3dssd,415.0,2.62109375
512.0,0.0,0.0,clear,512.0,0.0,0.0,r25,0.0,sampled_point_count,off,not_defined_zero_clear_width,3dssd+detr,,3dssd,0.0,
64.3988535,47.18769790999996,47.18769790999996,clear,63.558568,48.70189236,48.70189236,r50,0.8402855000000002,inference_e2e_ms,off,observed_damping,3dssd+detr,-3.1091080379531233,3dssd,-1.5141944500000406,0.9689089196204688
34.4672765,1.0770547199999996,1.0770547199999996,clear,34.431566,1.0608241199999924,1.0608241199999924,r50,0.03571050000000042,gpu_kernel_active_ms,off,observed_amplification,3dssd+detr,1.5299991482101039,3dssd,0.0162306000000072,1.015299991482101
481.0,5.0,5.0,clear,481.0,5.0,5.0,r50,0.0,kernel_count,off,observed_unchanged,3dssd+detr,0.0,3dssd,0.0,1.0
63.682963,47.03852622999994,47.03852622999994,clear,62.8662,48.73907964,48.73907964,r50,0.8167630000000017,kernel_span_ms,off,observed_damping,3dssd+detr,-3.4890962705098394,3dssd,-1.7005534100000617,0.9651090372949016
51.4549205,46.93484231999999,46.93484231999999,clear,50.954651,52.047774280000006,52.047774280000006,r50,0.5002695000000017,waiting_ms,off,observed_damping,3dssd+detr,-9.823536223651208,3dssd,-5.112931960000019,0.9017646377634879
32838.0,801.0,801.0,clear,34720.0,256.0,256.0,r50,-1882.0,input_point_count,off,observed_amplification,3dssd+detr,212.890625,3dssd,545.0,3.12890625
512.0,0.0,0.0,clear,512.0,0.0,0.0,r50,0.0,sampled_point_count,off,not_defined_zero_clear_width,3dssd+detr,,3dssd,0.0,
63.7949465,44.15002660000002,44.15002660000002,clear,63.558568,48.70189236,48.70189236,r7p5,0.2363785000000007,inference_e2e_ms,off,observed_damping,3dssd+detr,-9.346383763392607,3dssd,-4.551865759999984,0.9065361623660739
34.46252,1.048324969999996,1.048324969999996,clear,34.431566,1.0608241199999924,1.0608241199999924,r7p5,0.03095400000000126,gpu_kernel_active_ms,off,observed_damping,3dssd+detr,-1.178249039058099,3dssd,-0.012499149999996462,0.988217509609419
481.0,5.0,5.0,clear,481.0,5.0,5.0,r7p5,0.0,kernel_count,off,observed_unchanged,3dssd+detr,0.0,3dssd,0.0,1.0
63.104437000000004,44.122271030000064,44.122271030000064,clear,62.8662,48.73907964,48.73907964,r7p5,0.23823700000000514,kernel_span_ms,off,observed_damping,3dssd+detr,-9.472498545522257,3dssd,-4.616808609999936,0.9052750145447774
51.033974,47.44676488,47.44676488,clear,50.954651,52.047774280000006,52.047774280000006,r7p5,0.07932300000000225,waiting_ms,off,observed_damping,3dssd+detr,-8.839973396841284,3dssd,-4.601009400000002,0.9116002660315872
33186.0,648.0,648.0,clear,34720.0,256.0,256.0,r7p5,-1534.0,input_point_count,off,observed_amplification,3dssd+detr,153.125,3dssd,392.0,2.53125
