clear_p0_p99_range_ms,evaluated_model,mps_mode,pair_id,r15_p0_p99_range_ms,r15_percentage_change,r25_p0_p99_range_ms,r25_percentage_change,r50_p0_p99_range_ms,r50_percentage_change,r7p5_p0_p99_range_ms,r7p5_percentage_change
71.94779833,faster-rcnn,off,centerpoint+faster-rcnn,72.57222134,0.8678834161623517,73.88871836,2.697678143113791,74.06269409,2.9394864180550595,73.02573716,1.4982235106846042
183.49635787000003,centerpoint,off,centerpoint+mask-rcnn,162.98392015000002,-11.178662049811505,164.50942520000004,-10.347307647082282,160.44931293999994,-12.559946800866761,169.49215044000007,-7.631872148613095
101.14592677000002,mask-rcnn,off,centerpoint+mask-rcnn,93.92798696,-7.136164589616345,95.38789922,-5.692792318857731,98.74154876,-2.3771377521384807,96.1643891,-4.925099634835273
197.72767895,centerpoint,off,centerpoint+vit-upernet,198.28631162000002,0.2825262871473111,202.04701484,2.1844872265416315,196.76554985,-0.48659302790040604,198.83540456000006,0.5602278931722937
39.837717340000005,vit-upernet,off,centerpoint+vit-upernet,40.28835554999999,1.1311848170264316,40.187880920000005,0.8789750100676841,40.72774172000001,2.2341249434649546,39.46381864,-0.9385545281345276
35.34787004999998,centerpoint,off,centerpoint+yolov3,31.396372139999983,-11.178885472902778,32.19810856000001,-8.910753280309681,27.46633460000001,-22.297059027464584,33.678634200000005,-4.72230956954075
41.721002320000004,yolov3,off,centerpoint+yolov3,41.31553912,-0.9718443408672339,41.98209688,0.6258108518040872,41.133309919999995,-1.4086248347832342,41.89747831,0.42299077248053596
20.489682600000002,deeplabv3plus,off,pointpillars+deeplabv3plus,20.22358784,-1.2986768277220673,20.590235879999994,0.4907507937677469,20.732164400000002,1.183433656507682,19.742209360000004,-3.6480469443679775
85.59475732,pointpillars,off,pointpillars+deeplabv3plus,85.49075574,-0.12150461460062045,87.19639336,1.8711847432573592,86.5799426,1.150987876882259,85.19119554,-0.4714795539302319
14.878572720000001,detr,off,pointpillars+detr,15.186372719999998,2.068746819957057,15.090995560000007,1.427709794464782,15.212570000000003,2.244820698097194,15.361852959999997,3.248162636933327
50.306990600000006,pointpillars,off,pointpillars+detr,50.59595636,0.5744047826227838,51.358861550000015,2.0909041416601992,51.252434660000006,1.8793492688071955,50.65317851999999,0.6881507239273832
21.516150120000006,dino,off,pointpillars+dino,21.91251776,1.842186626275466,27.983835279999994,30.059676679742296,27.440967049999998,27.536603420946903,26.425561000000002,22.81732955300646
69.91810278,pointpillars,off,pointpillars+dino,69.33601272000001,-0.8325312570788057,29.884958440000005,-57.25719484403893,67.61986399999999,-3.2870439680428687,69.65955872,-0.3697812865625205
20.495046719999998,faster-rcnn,off,pointpillars+faster-rcnn,21.442023760000005,4.620516620125126,21.41965116,4.511355610122769,21.70590996,5.908077481074425,21.162659759999997,3.2574360484307174
68.55949000000001,pointpillars,off,pointpillars+faster-rcnn,65.96321309999999,-3.786896460285838,65.5187568,-4.435174765739946,65.81913580000001,-3.997045777324182,65.56957516999998,-4.361051737695298
29.39254545,mask-rcnn,off,pointpillars+mask-rcnn,28.990882900000003,-1.3665456456749214,30.519406649999993,3.833833316399593,31.313695399999993,6.536180928147517,28.816090199999998,-1.9612294245852757
76.45702136000001,pointpillars,off,pointpillars+mask-rcnn,77.12492644,0.8735693179245496,75.37723199999996,-1.4122827973062524,71.69789266,-6.22458031367914,75.64748327999999,-1.0588145674525928
76.7334654,pointpillars,off,pointpillars+vit-upernet,77.08286076000002,0.45533634924301847,78.00132780000001,1.6522939416209637,77.89940036,1.5194608427003153,77.09579497,0.47219237149167537
18.624493279999996,vit-upernet,off,pointpillars+vit-upernet,19.05241308,2.2976184831805746,19.534657799999998,4.886922324900977,19.002133360000002,2.0276529101897145,18.302791720000002,-1.7273036917758944
18.14435056,pointpillars,off,pointpillars+yolov3,18.012460869999995,-0.7268912136803696,18.943687519999997,4.405431637559798,18.70517900999999,3.0909260055653975,18.530065299999997,2.1258117711323354
18.38678412,yolov3,off,pointpillars+yolov3,15.385853679999999,-16.321127285851887,15.7060656,-14.579594248262707,17.13366348,-6.815333403718682,14.796599039999997,-19.525899997350948
