analysis_scope,camera_model,co_runner,condition_id,frame_count,iqr_ms,lidar_model,maximum_ms,median_ms,minimum_ms,mps_mode,normalized_range,p0_ms,p0_p99_range_ms,p1_ms,p25_ms,p50_ms,p5_ms,p75_ms,p95_ms,p99_ms,pair_id,primary_range_ms,sample_count,target_model,width_ms
single-run exploratory descriptive,vit-upernet,3dssd,clear,455,20.857637499999996,3dssd,73.67557,63.645098,35.945852,off,0.5890944232657165,35.945852,37.492972300000005,38.561783399999996,48.1159205,63.645098,40.0989799,68.973558,72.6563669,73.43882430000001,3dssd+vit-upernet,37.492972300000005,455,vit-upernet,37.492972300000005
single-run exploratory descriptive,vit-upernet,3dssd,r15,457,20.99025000000001,3dssd,73.778174,61.646198,36.004834,off,0.6088799260580515,36.004834,37.53513248,37.73008768,47.842651,61.646198,39.6808494,68.832901,72.69178140000001,73.53996648,3dssd+vit-upernet,37.53513248,457,vit-upernet,37.53513248
single-run exploratory descriptive,vit-upernet,3dssd,r25,457,20.123559999999998,3dssd,73.993675,63.965239,35.483402,off,0.5981412229226566,35.483402,38.260246280000004,38.15535896,48.87425,63.965239,39.874566200000004,68.99781,73.1509792,73.74364828,3dssd+vit-upernet,38.260246280000004,457,vit-upernet,38.260246280000004
single-run exploratory descriptive,vit-upernet,3dssd,r50,457,16.540295000000008,3dssd,74.924821,64.961979,35.914668,off,0.5966284740186256,35.914668,38.7581664,39.260925,53.159141,64.961979,40.3918654,69.699436,74.0781876,74.6728344,3dssd+vit-upernet,38.7581664,457,vit-upernet,38.7581664
single-run exploratory descriptive,vit-upernet,3dssd,r7p5,457,20.372946000000006,3dssd,74.031282,63.714239,35.77476,off,0.5947584827937756,35.77476,37.894584120000005,38.54411148,48.778022,63.714239,40.171872,69.150968,73.00985680000001,73.66934412,3dssd+vit-upernet,37.894584120000005,457,vit-upernet,37.894584120000005
single-run exploratory descriptive,yolov3,yolov3,clear,759,7.930501499999998,3dssd,51.015885,47.677182,39.458153,off,0.20879641712045807,39.458153,9.954824779999996,39.82277594,40.4835575,47.677182,40.030318199999996,48.414059,49.0283528,49.41297778,3dssd+yolov3,9.954824779999996,759,3dssd,9.954824779999996
single-run exploratory descriptive,yolov3,yolov3,r15,756,7.7602290000000025,3dssd,51.496524,47.850076,39.683955,off,0.19997643263931303,39.683955,9.56888750000001,39.83716795,40.7317525,47.850076,40.0624365,48.4919815,48.93202525,49.25284250000001,3dssd+yolov3,9.56888750000001,756,3dssd,9.56888750000001
single-run exploratory descriptive,yolov3,yolov3,r25,754,7.704583249999999,3dssd,50.690016,48.014005,39.539131,off,0.20389866227572553,39.539131,9.789991389999997,39.895817629999996,40.85292025,48.014005,40.20717545,48.557503499999996,48.9096333,49.329122389999995,3dssd+yolov3,9.789991389999997,754,3dssd,9.789991389999997
single-run exploratory descriptive,yolov3,yolov3,r50,751,8.037503000000001,3dssd,52.384409,48.609002,39.956001,off,0.20647964547801248,39.956001,10.036769499999998,40.1194015,41.0179055,48.609002,40.34486,49.0554085,49.536841499999994,49.9927705,3dssd+yolov3,10.036769499999998,751,3dssd,10.036769499999998
single-run exploratory descriptive,yolov3,yolov3,r7p5,755,7.906268000000004,3dssd,50.073737,47.812761,39.56826,off,0.1960490054109194,39.56826,9.373644239999997,39.80366542,40.362925,47.812761,39.9846369,48.269193,48.721514,48.94190424,3dssd+yolov3,9.373644239999997,755,3dssd,9.373644239999997
single-run exploratory descriptive,yolov3,3dssd,clear,456,7.303397249999996,3dssd,46.034595,35.0670805,9.366393,off,1.038174222972454,9.366393,36.405739049999994,12.9185695,32.64196975,35.0670805,30.8643325,39.945367,45.3006875,45.772132049999996,3dssd+yolov3,36.405739049999994,456,yolov3,36.405739049999994
single-run exploratory descriptive,yolov3,3dssd,r15,456,6.8579117499999995,3dssd,47.209512,34.198322000000005,8.825582,off,1.0750842994577336,8.825582,36.76607905,19.5374889,32.134813,34.198322000000005,30.259665,38.99272475,44.980996499999996,45.591661050000006,3dssd+yolov3,36.76607905,456,yolov3,36.76607905
single-run exploratory descriptive,yolov3,3dssd,r25,456,7.0885027500000035,3dssd,47.076174,34.522591,9.070489,off,1.05128080624076,9.070489,36.2929373,11.978167899999999,32.00119125,34.522591,29.84438325,39.089694,45.04267625,45.3634263,3dssd+yolov3,36.2929373,456,yolov3,36.2929373
single-run exploratory descriptive,yolov3,3dssd,r50,456,8.153073249999998,3dssd,47.72871,36.384149,8.675049,off,1.040473034012696,8.675049,37.8567259,12.18600715,33.7246655,36.384149,30.384444249999998,41.87773875,45.798058749999996,46.5317749,3dssd+yolov3,37.8567259,456,yolov3,37.8567259
single-run exploratory descriptive,yolov3,3dssd,r7p5,457,6.878754000000001,3dssd,45.658275,33.764583,8.532395,off,1.0863888732166482,8.532395,36.68146728,12.534725,31.153984,33.764583,29.8773808,38.032738,44.7615214,45.21386228,3dssd+yolov3,36.68146728,457,yolov3,36.68146728
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,clear,127,44.94764700000002,centerpoint,365.601402,300.140692,136.257801,off,0.7628819664345946,136.257801,228.97192132,145.59022008,269.667433,300.140692,224.168768,314.61508000000003,358.9723452,365.22972232,centerpoint+deeplabv3plus,228.97192132,127,centerpoint,228.97192132
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,r15,133,45.401989000000015,centerpoint,357.835502,276.610291,131.692257,off,0.7938346023431212,131.692257,219.58282036000006,146.29948708,259.144543,276.610291,212.3508924,304.546532,342.0888224,351.27507736000007,centerpoint+deeplabv3plus,219.58282036000006,133,centerpoint,219.58282036000006
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,r25,132,45.313440749999984,centerpoint,355.773361,288.7035275,133.283429,off,0.7539918208308002,133.283429,217.68009838,157.7724277,259.78259025,288.7035275,220.43060285,305.096031,323.0795251499998,350.96352738,centerpoint+deeplabv3plus,217.68009838,132,centerpoint,217.68009838
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,r50,132,45.596273,centerpoint,360.043482,289.02286100000003,132.105593,off,0.7725220769992999,132.105593,223.27654087999997,146.55084399,261.414107,289.02286100000003,214.9536093,307.01038,342.97134209999996,355.38213387999997,centerpoint+deeplabv3plus,223.27654087999997,132,centerpoint,223.27654087999997
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,r7p5,132,45.13310725000008,centerpoint,352.200929,288.53592249999997,132.190452,off,0.7506970087234113,132.190452,216.60305393,167.32204905,259.89033774999996,288.53592249999997,212.2820621,305.02344500000004,341.30803405,348.79350593,centerpoint+deeplabv3plus,216.60305393,132,centerpoint,216.60305393
single-run exploratory descriptive,deeplabv3plus,centerpoint,clear,457,38.123771999999995,centerpoint,84.712482,63.573601,40.217577,off,0.6948106243030029,40.217577,44.171613400000005,42.62116528,44.0327,63.573601,42.897249800000004,82.156472,83.9343316,84.3891904,centerpoint+deeplabv3plus,44.171613400000005,457,deeplabv3plus,44.171613400000005
single-run exploratory descriptive,deeplabv3plus,centerpoint,r15,457,36.244096,centerpoint,84.631891,62.00483,40.827139,off,0.7021038586832671,40.827139,43.5338304,42.69224528,44.297595,62.00483,43.05771,80.541691,84.02791239999999,84.3609694,centerpoint+deeplabv3plus,43.5338304,457,deeplabv3plus,43.5338304
single-run exploratory descriptive,deeplabv3plus,centerpoint,r25,457,36.411556,centerpoint,85.483987,62.988337,39.931988,off,0.7122144215364822,39.931988,44.861202,42.7591318,44.158989,62.988337,43.1557726,80.570545,84.1922652,84.79319,centerpoint+deeplabv3plus,44.861202,457,deeplabv3plus,44.861202
single-run exploratory descriptive,deeplabv3plus,centerpoint,r50,457,36.761162,centerpoint,85.655658,62.904896,41.557266,off,0.6916059481284255,41.557266,43.50540024,42.9928864,44.543728,62.904896,43.3045564,81.30489,84.6853054,85.06266624,centerpoint+deeplabv3plus,43.50540024,457,deeplabv3plus,43.50540024
single-run exploratory descriptive,deeplabv3plus,centerpoint,r7p5,457,34.37879,centerpoint,84.877796,64.166701,40.495452,off,0.6844166197666918,40.495452,43.9167566,42.86574324,44.525893,64.166701,43.1813088,78.904683,84.0140622,84.4122086,centerpoint+deeplabv3plus,43.9167566,457,deeplabv3plus,43.9167566
