adverse_p0_p99_range_ms,adverse_width_ms,analysis_scope,camera_model,clear_baseline_id,clear_p0_p99_range_ms,clear_width_ms,co_runner,condition_id,lidar_model,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
44.28819272,44.28819272,single-run exploratory descriptive,yolov3,clear,47.234117680000004,47.234117680000004,centerpoint,r7p5,centerpoint,on,observed_damping,centerpoint+yolov3,-6.236858238695076,yolov3,-2.9459249600000064,0.9376314176130492
12.682726899999999,12.682726899999999,single-run exploratory descriptive,deeplabv3plus,clear,12.382364680000002,12.382364680000002,pointpillars,r15,pointpillars,on,observed_amplification,pointpillars+deeplabv3plus,2.4257258428605377,deeplabv3plus,0.3003622199999967,1.0242572584286054
12.413940920000002,12.413940920000002,single-run exploratory descriptive,deeplabv3plus,clear,12.382364680000002,12.382364680000002,pointpillars,r25,pointpillars,on,observed_amplification,pointpillars+deeplabv3plus,0.2550097724952405,deeplabv3plus,0.0315762399999997,1.0025500977249524
12.13864632,12.13864632,single-run exploratory descriptive,deeplabv3plus,clear,12.382364680000002,12.382364680000002,pointpillars,r50,pointpillars,on,observed_damping,pointpillars+deeplabv3plus,-1.9682699249979008,deeplabv3plus,-0.24371836000000258,0.980317300750021
13.084623370000003,13.084623370000003,single-run exploratory descriptive,deeplabv3plus,clear,12.382364680000002,12.382364680000002,pointpillars,r7p5,pointpillars,on,observed_amplification,pointpillars+deeplabv3plus,5.671442476042476,deeplabv3plus,0.7022586900000007,1.0567144247604248
52.694722709999986,52.694722709999986,single-run exploratory descriptive,deeplabv3plus,clear,55.680549189999994,55.680549189999994,deeplabv3plus,r15,pointpillars,on,observed_damping,pointpillars+deeplabv3plus,-5.362422827065528,pointpillars,-2.985826480000007,0.9463757717293447
50.04352768000001,50.04352768000001,single-run exploratory descriptive,deeplabv3plus,clear,55.680549189999994,55.680549189999994,deeplabv3plus,r25,pointpillars,on,observed_damping,pointpillars+deeplabv3plus,-10.123861190313777,pointpillars,-5.6370215099999825,0.8987613880968622
52.22749186,52.22749186,single-run exploratory descriptive,deeplabv3plus,clear,55.680549189999994,55.680549189999994,deeplabv3plus,r50,pointpillars,on,observed_damping,pointpillars+deeplabv3plus,-6.201550416137325,pointpillars,-3.453057329999993,0.9379844958386268
53.50262906999998,53.50262906999998,single-run exploratory descriptive,deeplabv3plus,clear,55.680549189999994,55.680549189999994,deeplabv3plus,r7p5,pointpillars,on,observed_damping,pointpillars+deeplabv3plus,-3.9114558884256745,pointpillars,-2.1779201200000102,0.9608854411157433
12.917643119999997,12.917643119999997,single-run exploratory descriptive,detr,clear,12.787782999999997,12.787782999999997,pointpillars,r15,pointpillars,on,observed_amplification,pointpillars+detr,1.0155014360190506,detr,0.12986012000000002,1.0101550143601905
13.098745319999995,13.098745319999995,single-run exploratory descriptive,detr,clear,12.787782999999997,12.787782999999997,pointpillars,r25,pointpillars,on,observed_amplification,pointpillars+detr,2.4317140821047634,detr,0.310962319999998,1.0243171408210476
12.41913444,12.41913444,single-run exploratory descriptive,detr,clear,12.787782999999997,12.787782999999997,pointpillars,r50,pointpillars,on,observed_damping,pointpillars+detr,-2.8828183900211357,detr,-0.3686485599999969,0.9711718160997886
12.34758455,12.34758455,single-run exploratory descriptive,detr,clear,12.787782999999997,12.787782999999997,pointpillars,r7p5,pointpillars,on,observed_damping,pointpillars+detr,-3.442335938919183,detr,-0.4401984499999969,0.9655766406108082
19.821039,19.821039,single-run exploratory descriptive,detr,clear,19.758164840000024,19.758164840000024,detr,r15,pointpillars,on,observed_amplification,pointpillars+detr,0.31821862257515043,pointpillars,0.06287415999997492,1.0031821862257515
18.64964696,18.64964696,single-run exploratory descriptive,detr,clear,19.758164840000024,19.758164840000024,detr,r25,pointpillars,on,observed_damping,pointpillars+detr,-5.610429354025093,pointpillars,-1.1085178800000257,0.9438957064597491
19.85883276,19.85883276,single-run exploratory descriptive,detr,clear,19.758164840000024,19.758164840000024,detr,r50,pointpillars,on,observed_amplification,pointpillars+detr,0.5095003549933752,pointpillars,0.10066791999997449,1.0050950035499338
19.113935540000003,19.113935540000003,single-run exploratory descriptive,detr,clear,19.758164840000024,19.758164840000024,detr,r7p5,pointpillars,on,observed_damping,pointpillars+detr,-3.260572554267749,pointpillars,-0.6442293000000205,0.9673942744573225
18.714896800000005,18.714896800000005,single-run exploratory descriptive,dino,clear,20.570198880000007,20.570198880000007,pointpillars,r15,pointpillars,on,observed_damping,pointpillars+dino,-9.019368703352082,dino,-1.8553020800000013,0.9098063129664792
19.715256919999987,19.715256919999987,single-run exploratory descriptive,dino,clear,20.570198880000007,20.570198880000007,pointpillars,r25,pointpillars,on,observed_damping,pointpillars+dino,-4.15621630586791,dino,-0.8549419600000192,0.9584378369413209
18.811225499999992,18.811225499999992,single-run exploratory descriptive,dino,clear,20.570198880000007,20.570198880000007,pointpillars,r50,pointpillars,on,observed_damping,pointpillars+dino,-8.551076196498176,dino,-1.7589733800000147,0.9144892380350182
19.532765719999986,19.532765719999986,single-run exploratory descriptive,dino,clear,20.570198880000007,20.570198880000007,pointpillars,r7p5,pointpillars,on,observed_damping,pointpillars+dino,-5.04337933751674,dino,-1.0374331600000204,0.9495662066248326
47.961644139999976,47.961644139999976,single-run exploratory descriptive,dino,clear,49.28952881999999,49.28952881999999,dino,r15,pointpillars,on,observed_damping,pointpillars+dino,-2.694050261363423,pointpillars,-1.327884680000011,0.9730594973863658
48.36625088000003,48.36625088000003,single-run exploratory descriptive,dino,clear,49.28952881999999,49.28952881999999,dino,r25,pointpillars,on,observed_damping,pointpillars+dino,-1.8731725827034529,pointpillars,-0.9232779399999558,0.9812682741729655
48.56971195,48.56971195,single-run exploratory descriptive,dino,clear,49.28952881999999,49.28952881999999,dino,r50,pointpillars,on,observed_damping,pointpillars+dino,-1.4603849686384285,pointpillars,-0.7198168699999883,0.9853961503136157
49.09991647000001,49.09991647000001,single-run exploratory descriptive,dino,clear,49.28952881999999,49.28952881999999,dino,r7p5,pointpillars,on,observed_damping,pointpillars+dino,-0.38469093647135466,pointpillars,-0.189612349999976,0.9961530906352865
13.355206279999997,13.355206279999997,single-run exploratory descriptive,faster-rcnn,clear,13.091695640000005,13.091695640000005,pointpillars,r15,pointpillars,on,observed_amplification,pointpillars+faster-rcnn,2.0128075632530606,faster-rcnn,0.2635106399999927,1.0201280756325306
13.241158760000005,13.241158760000005,single-run exploratory descriptive,faster-rcnn,clear,13.091695640000005,13.091695640000005,pointpillars,r25,pointpillars,on,observed_amplification,pointpillars+faster-rcnn,1.1416635713966228,faster-rcnn,0.14946312000000006,1.0114166357139662
12.58949784,12.58949784,single-run exploratory descriptive,faster-rcnn,clear,13.091695640000005,13.091695640000005,pointpillars,r50,pointpillars,on,observed_damping,pointpillars+faster-rcnn,-3.8360027135492136,faster-rcnn,-0.5021978000000047,0.9616399728645079
13.5215362,13.5215362,single-run exploratory descriptive,faster-rcnn,clear,13.091695640000005,13.091695640000005,pointpillars,r7p5,pointpillars,on,observed_amplification,pointpillars+faster-rcnn,3.2833070048365,faster-rcnn,0.42984055999999526,1.032833070048365
28.193362499999996,28.193362499999996,single-run exploratory descriptive,faster-rcnn,clear,28.426339499999994,28.426339499999994,faster-rcnn,r15,pointpillars,on,observed_damping,pointpillars+faster-rcnn,-0.8195814308064486,pointpillars,-0.2329769999999982,0.9918041856919355
29.44162312,29.44162312,single-run exploratory descriptive,faster-rcnn,clear,28.426339499999994,28.426339499999994,faster-rcnn,r25,pointpillars,on,observed_amplification,pointpillars+faster-rcnn,3.571629825922562,pointpillars,1.0152836200000053,1.0357162982592256
28.5891428,28.5891428,single-run exploratory descriptive,faster-rcnn,clear,28.426339499999994,28.426339499999994,faster-rcnn,r50,pointpillars,on,observed_amplification,pointpillars+faster-rcnn,0.572719888890405,pointpillars,0.1628033000000073,1.005727198888904
28.094666999999998,28.094666999999998,single-run exploratory descriptive,faster-rcnn,clear,28.426339499999994,28.426339499999994,faster-rcnn,r7p5,pointpillars,on,observed_damping,pointpillars+faster-rcnn,-1.1667787897910564,pointpillars,-0.33167249999999626,0.9883322121020894
19.548044669999996,19.548044669999996,single-run exploratory descriptive,mask-rcnn,clear,20.179993099999997,20.179993099999997,pointpillars,r15,pointpillars,on,observed_damping,pointpillars+mask-rcnn,-3.131559197609446,mask-rcnn,-0.6319484300000013,0.9686844080239055
21.514551250000004,21.514551250000004,single-run exploratory descriptive,mask-rcnn,clear,20.179993099999997,20.179993099999997,pointpillars,r25,pointpillars,on,observed_amplification,pointpillars+mask-rcnn,6.6132735694543365,mask-rcnn,1.3345581500000065,1.0661327356945434
21.350669699999976,21.350669699999976,single-run exploratory descriptive,mask-rcnn,clear,20.179993099999997,20.179993099999997,pointpillars,r50,pointpillars,on,observed_amplification,pointpillars+mask-rcnn,5.801174431521372,mask-rcnn,1.1706765999999789,1.0580117443152137
18.053333049999992,18.053333049999992,single-run exploratory descriptive,mask-rcnn,clear,20.179993099999997,20.179993099999997,pointpillars,r7p5,pointpillars,on,observed_damping,pointpillars+mask-rcnn,-10.538457765875087,mask-rcnn,-2.1266600500000052,0.8946154223412491
41.57718369000001,41.57718369000001,single-run exploratory descriptive,mask-rcnn,clear,41.81898111999999,41.81898111999999,mask-rcnn,r15,pointpillars,on,observed_damping,pointpillars+mask-rcnn,-0.5782001940844439,pointpillars,-0.241797429999977,0.9942179980591556
42.18021929,42.18021929,single-run exploratory descriptive,mask-rcnn,clear,41.81898111999999,41.81898111999999,mask-rcnn,r25,pointpillars,on,observed_amplification,pointpillars+mask-rcnn,0.8638138958082964,pointpillars,0.36123817000000713,1.008638138958083
40.956466560000024,40.956466560000024,single-run exploratory descriptive,mask-rcnn,clear,41.81898111999999,41.81898111999999,mask-rcnn,r50,pointpillars,on,observed_damping,pointpillars+mask-rcnn,-2.062495395392272,pointpillars,-0.8625145599999655,0.9793750460460773
41.25690271,41.25690271,single-run exploratory descriptive,mask-rcnn,clear,41.81898111999999,41.81898111999999,mask-rcnn,r7p5,pointpillars,on,observed_damping,pointpillars+mask-rcnn,-1.3440748553559922,pointpillars,-0.5620784099999909,0.9865592514464401
30.311285919999982,30.311285919999982,single-run exploratory descriptive,vit-upernet,clear,30.176819550000054,30.176819550000054,vit-upernet,r15,pointpillars,on,observed_amplification,pointpillars+vit-upernet,0.44559490365487786,pointpillars,0.13446636999992734,1.0044559490365488
31.161127559999997,31.161127559999997,single-run exploratory descriptive,vit-upernet,clear,30.176819550000054,30.176819550000054,vit-upernet,r25,pointpillars,on,observed_amplification,pointpillars+vit-upernet,3.2618016897673296,pointpillars,0.9843080099999426,1.0326180168976733
30.582410700000025,30.582410700000025,single-run exploratory descriptive,vit-upernet,clear,30.176819550000054,30.176819550000054,vit-upernet,r50,pointpillars,on,observed_amplification,pointpillars+vit-upernet,1.344048697139688,pointpillars,0.4055911499999709,1.0134404869713969
30.107591039999996,30.107591039999996,single-run exploratory descriptive,vit-upernet,clear,30.176819550000054,30.176819550000054,vit-upernet,r7p5,pointpillars,on,observed_damping,pointpillars+vit-upernet,-0.22940956347422548,pointpillars,-0.06922851000005892,0.9977059043652577
11.946857800000004,11.946857800000004,single-run exploratory descriptive,vit-upernet,clear,12.118616920000001,12.118616920000001,pointpillars,r15,pointpillars,on,observed_damping,pointpillars+vit-upernet,-1.4173161932079403,vit-upernet,-0.17175911999999727,0.9858268380679206
11.659111959999997,11.659111959999997,single-run exploratory descriptive,vit-upernet,clear,12.118616920000001,12.118616920000001,pointpillars,r25,pointpillars,on,observed_damping,pointpillars+vit-upernet,-3.791727744456208,vit-upernet,-0.45950496000000385,0.9620827225554379
12.096548120000001,12.096548120000001,single-run exploratory descriptive,vit-upernet,clear,12.118616920000001,12.118616920000001,pointpillars,r50,pointpillars,on,observed_damping,pointpillars+vit-upernet,-0.1821065897675056,vit-upernet,-0.022068799999999555,0.9981789341023249
11.960973890000005,11.960973890000005,single-run exploratory descriptive,vit-upernet,clear,12.118616920000001,12.118616920000001,pointpillars,r7p5,pointpillars,on,observed_damping,pointpillars+vit-upernet,-1.3008335112881464,vit-upernet,-0.15764302999999558,0.9869916648871185
8.879972999999993,8.879972999999993,single-run exploratory descriptive,yolov3,clear,8.301104199999997,8.301104199999997,yolov3,r15,pointpillars,on,observed_amplification,pointpillars+yolov3,6.97339517795712,pointpillars,0.5788687999999951,1.0697339517795712
9.627545209999997,9.627545209999997,single-run exploratory descriptive,yolov3,clear,8.301104199999997,8.301104199999997,yolov3,r25,pointpillars,on,observed_amplification,pointpillars+yolov3,15.979091191265859,pointpillars,1.32644101,1.1597909119126586
9.453742759999994,9.453742759999994,single-run exploratory descriptive,yolov3,clear,8.301104199999997,8.301104199999997,yolov3,r50,pointpillars,on,observed_amplification,pointpillars+yolov3,13.885364310931037,pointpillars,1.1526385599999962,1.1388536431093104
10.092000080000002,10.092000080000002,single-run exploratory descriptive,yolov3,clear,8.301104199999997,8.301104199999997,yolov3,r7p5,pointpillars,on,observed_amplification,pointpillars+yolov3,21.574188648300606,pointpillars,1.7908958800000043,1.215741886483006
11.443346039999998,11.443346039999998,single-run exploratory descriptive,yolov3,clear,12.528916239999996,12.528916239999996,pointpillars,r15,pointpillars,on,observed_damping,pointpillars+yolov3,-8.664517977494256,yolov3,-1.0855701999999976,0.9133548202250574
12.597111839999998,12.597111839999998,single-run exploratory descriptive,yolov3,clear,12.528916239999996,12.528916239999996,pointpillars,r25,pointpillars,on,observed_amplification,pointpillars+yolov3,0.5443056581564631,yolov3,0.0681956000000028,1.0054430565815646
12.01311332,12.01311332,single-run exploratory descriptive,yolov3,clear,12.528916239999996,12.528916239999996,pointpillars,r50,pointpillars,on,observed_damping,pointpillars+yolov3,-4.116899739126955,yolov3,-0.5158029199999952,0.9588310026087304
11.653315639999997,11.653315639999997,single-run exploratory descriptive,yolov3,clear,12.528916239999996,12.528916239999996,pointpillars,r7p5,pointpillars,on,observed_damping,pointpillars+yolov3,-6.988637989330182,yolov3,-0.8756005999999985,0.9301136201066982
