adverse_median_ms,adverse_p0_p99_range_ms,adverse_width_ms,clear_baseline_id,clear_median_ms,clear_p0_p99_range_ms,clear_width_ms,condition_id,median_change_ms,module,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
3.85903,2.6487348,2.6487348,clear,3.695722,2.5277724399999997,2.5277724399999997,r7p5,0.16330800000000023,backbone,on,observed_amplification,3dssd+detr,4.785334236811312,detr,0.12096236000000049,1.0478533423681131
10.101931,19.33705536,19.33705536,clear,10.798951,17.714665840000002,17.714665840000002,r15,-0.6970200000000002,bbox_head,on,observed_amplification,3dssd+detr,9.158453987523817,detr,1.6223895199999987,1.0915845398752382
10.831784,19.07102776,19.07102776,clear,10.798951,17.714665840000002,17.714665840000002,r25,0.03283300000000011,bbox_head,on,observed_amplification,3dssd+detr,7.656717503173627,detr,1.3563619199999977,1.0765671750317363
9.910006,18.894873360000002,18.894873360000002,clear,10.798951,17.714665840000002,17.714665840000002,r50,-0.8889450000000014,bbox_head,on,observed_amplification,3dssd+detr,6.662318841685799,detr,1.1802075199999997,1.066623188416858
10.573514,19.113444159999997,19.113444159999997,clear,10.798951,17.714665840000002,17.714665840000002,r7p5,-0.22543700000000122,bbox_head,on,observed_amplification,3dssd+detr,7.896159784406032,detr,1.3987783199999946,1.0789615978440603
1.034713,0.70704048,0.70704048,clear,0.982644,0.5241308000000001,0.5241308000000001,r15,0.05206900000000003,data_preprocessor,on,observed_amplification,3dssd+detr,34.89771637156218,detr,0.18290967999999985,1.3489771637156218
1.003069,0.87801204,0.87801204,clear,0.982644,0.5241308000000001,0.5241308000000001,r25,0.020425000000000026,data_preprocessor,on,observed_amplification,3dssd+detr,67.51773412285631,detr,0.3538812399999999,1.675177341228563
0.984041,0.55050332,0.55050332,clear,0.982644,0.5241308000000001,0.5241308000000001,r50,0.0013970000000000926,data_preprocessor,on,observed_amplification,3dssd+detr,5.031667667689033,detr,0.0263725199999999,1.0503166766768903
1.004172,0.6695300399999999,0.6695300399999999,clear,0.982644,0.5241308000000001,0.5241308000000001,r7p5,0.021528000000000103,data_preprocessor,on,observed_amplification,3dssd+detr,27.74102189758736,detr,0.14539923999999982,1.2774102189758736
5.906896,3.2882148399999993,3.2882148399999993,clear,5.155499,2.9252484800000005,2.9252484800000005,r15,0.7513969999999999,decoder,on,observed_amplification,3dssd+detr,12.408052255444591,detr,0.3629663599999988,1.124080522554446
5.210677,2.8182658799999984,2.8182658799999984,clear,5.155499,2.9252484800000005,2.9252484800000005,r25,0.05517799999999973,decoder,on,observed_damping,3dssd+detr,-3.657214104423767,detr,-0.10698260000000204,0.9634278589557623
5.328934,2.816681279999999,2.816681279999999,clear,5.155499,2.9252484800000005,2.9252484800000005,r50,0.17343500000000045,decoder,on,observed_damping,3dssd+detr,-3.711383861654083,detr,-0.10856720000000131,0.9628861613834592
4.990362,3.17326496,3.17326496,clear,5.155499,2.9252484800000005,2.9252484800000005,r7p5,-0.16513699999999965,decoder,on,observed_amplification,3dssd+detr,8.478475647306372,detr,0.24801647999999954,1.0847847564730637
3.901512,2.11761408,2.11761408,clear,3.347464,2.05565676,2.05565676,r15,0.5540479999999999,encoder,on,observed_amplification,3dssd+detr,3.013991499242308,detr,0.06195731999999987,1.030139914992423
3.662743,1.9280688799999997,1.9280688799999997,clear,3.347464,2.05565676,2.05565676,r25,0.31527899999999986,encoder,on,observed_damping,3dssd+detr,-6.206672362948396,detr,-0.12758788000000054,0.937933276370516
3.489741,2.2691535599999995,2.2691535599999995,clear,3.347464,2.05565676,2.05565676,r50,0.142277,encoder,on,observed_amplification,3dssd+detr,10.385819469199674,detr,0.21349679999999926,1.1038581946919968
3.342595,1.7600524800000001,1.7600524800000001,clear,3.347464,2.05565676,2.05565676,r7p5,-0.00486899999999979,encoder,on,observed_damping,3dssd+detr,-14.380040761279622,detr,-0.29560428000000005,0.8561995923872038
0.088153,0.06027503999999999,0.06027503999999999,clear,0.078686,0.05070036,0.05070036,r15,0.00946699999999999,neck,on,observed_amplification,3dssd+detr,18.884836320688827,detr,0.009574679999999988,1.1888483632068882
0.086626,0.05141348,0.05141348,clear,0.078686,0.05070036,0.05070036,r25,0.007939999999999989,neck,on,observed_amplification,3dssd+detr,1.4065383362169337,detr,0.0007131199999999976,1.0140653833621693
0.083371,0.05294819999999997,0.05294819999999997,clear,0.078686,0.05070036,0.05070036,r50,0.004684999999999995,neck,on,observed_amplification,3dssd+detr,4.43357798642845,detr,0.002247839999999973,1.0443357798642845
0.084859,0.05364587999999999,0.05364587999999999,clear,0.078686,0.05070036,0.05070036,r7p5,0.006172999999999998,neck,on,observed_amplification,3dssd+detr,5.809662889967626,detr,0.002945519999999993,1.0580966288996763
