adverse_p0_p99_range_ms,adverse_width_ms,analysis_scope,camera_model,clear_baseline_id,clear_p0_p99_range_ms,clear_width_ms,co_runner,condition_id,lidar_model,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
37.894584120000005,37.894584120000005,single-run exploratory descriptive,vit-upernet,clear,37.492972300000005,37.492972300000005,3dssd,r7p5,3dssd,off,observed_amplification,3dssd+vit-upernet,1.071165595478818,vit-upernet,0.4016118199999994,1.0107116559547882
9.56888750000001,9.56888750000001,single-run exploratory descriptive,yolov3,clear,9.954824779999996,9.954824779999996,yolov3,r15,3dssd,off,observed_damping,3dssd+yolov3,-3.8768867210537294,3dssd,-0.38593727999998606,0.9612311327894627
9.789991389999997,9.789991389999997,single-run exploratory descriptive,yolov3,clear,9.954824779999996,9.954824779999996,yolov3,r25,3dssd,off,observed_damping,3dssd+yolov3,-1.6558140765185692,3dssd,-0.1648333899999983,0.9834418592348143
10.036769499999998,10.036769499999998,single-run exploratory descriptive,yolov3,clear,9.954824779999996,9.954824779999996,yolov3,r50,3dssd,off,observed_amplification,3dssd+yolov3,0.8231658699270783,3dssd,0.08194472000000275,1.0082316586992708
9.373644239999997,9.373644239999997,single-run exploratory descriptive,yolov3,clear,9.954824779999996,9.954824779999996,yolov3,r7p5,3dssd,off,observed_damping,3dssd+yolov3,-5.838179504350838,3dssd,-0.5811805399999983,0.9416182049564916
36.76607905,36.76607905,single-run exploratory descriptive,yolov3,clear,36.405739049999994,36.405739049999994,3dssd,r15,3dssd,off,observed_amplification,3dssd+yolov3,0.9897889986661523,yolov3,0.3603400000000079,1.0098978899866615
36.2929373,36.2929373,single-run exploratory descriptive,yolov3,clear,36.405739049999994,36.405739049999994,3dssd,r25,3dssd,off,observed_damping,3dssd+yolov3,-0.30984606532797887,yolov3,-0.11280174999999559,0.9969015393467202
37.8567259,37.8567259,single-run exploratory descriptive,yolov3,clear,36.405739049999994,36.405739049999994,3dssd,r50,3dssd,off,observed_amplification,3dssd+yolov3,3.9855992155720443,yolov3,1.4509868500000067,1.0398559921557204
36.68146728,36.68146728,single-run exploratory descriptive,yolov3,clear,36.405739049999994,36.405739049999994,3dssd,r7p5,3dssd,off,observed_amplification,3dssd+yolov3,0.7573757248034996,yolov3,0.2757282300000057,1.007573757248035
219.58282036000006,219.58282036000006,single-run exploratory descriptive,deeplabv3plus,clear,228.97192132,228.97192132,deeplabv3plus,r15,centerpoint,off,observed_damping,centerpoint+deeplabv3plus,-4.100546873115595,centerpoint,-9.38910095999995,0.958994531268844
217.68009838,217.68009838,single-run exploratory descriptive,deeplabv3plus,clear,228.97192132,228.97192132,deeplabv3plus,r25,centerpoint,off,observed_damping,centerpoint+deeplabv3plus,-4.931531724459393,centerpoint,-11.291822940000003,0.9506846827554061
223.27654087999997,223.27654087999997,single-run exploratory descriptive,deeplabv3plus,clear,228.97192132,228.97192132,deeplabv3plus,r50,centerpoint,off,observed_damping,centerpoint+deeplabv3plus,-2.487370681595691,centerpoint,-5.6953804400000365,0.9751262931840431
216.60305393,216.60305393,single-run exploratory descriptive,deeplabv3plus,clear,228.97192132,228.97192132,deeplabv3plus,r7p5,centerpoint,off,observed_damping,centerpoint+deeplabv3plus,-5.401914487459747,centerpoint,-12.36886739000002,0.9459808551254025
43.5338304,43.5338304,single-run exploratory descriptive,deeplabv3plus,clear,44.171613400000005,44.171613400000005,centerpoint,r15,centerpoint,off,observed_damping,centerpoint+deeplabv3plus,-1.443875264922978,deeplabv3plus,-0.637783000000006,0.9855612473507702
