analysis_scope,camera_model,co_runner,condition_id,frame_count,iqr_ms,lidar_model,maximum_ms,median_ms,minimum_ms,mps_mode,normalized_range,p0_ms,p0_p99_range_ms,p1_ms,p25_ms,p50_ms,p5_ms,p75_ms,p95_ms,p99_ms,pair_id,primary_range_ms,sample_count,target_model,width_ms
single-run exploratory descriptive,faster-rcnn,3dssd,clear,457,5.129617000000003,3dssd,48.27072,40.475974,35.831539,on,0.2407798977240178,35.831539,9.745800880000004,36.66163468,37.534771,40.475974,36.8999232,42.664388,44.8037092,45.577339880000004,3dssd+faster-rcnn,9.745800880000004,457,faster-rcnn,9.745800880000004
single-run exploratory descriptive,faster-rcnn,3dssd,r15,457,5.167507999999998,3dssd,47.380445,39.90603,35.242226,on,0.25627287605407,35.242226,10.226833079999999,36.16778976,37.310316,39.90603,36.5264996,42.477824,44.7358596,45.46905908,3dssd+faster-rcnn,10.226833079999999,457,faster-rcnn,10.226833079999999
single-run exploratory descriptive,faster-rcnn,3dssd,r25,458,5.699636749999996,3dssd,49.348428,40.3431705,35.564543,on,0.25690875807591773,35.564543,10.36451383,36.59618465,37.52021825,40.3431705,37.0130699,43.219854999999995,45.274048549999996,45.92905683,3dssd+faster-rcnn,10.36451383,458,faster-rcnn,10.36451383
single-run exploratory descriptive,faster-rcnn,3dssd,r50,456,5.570093250000006,3dssd,45.8198,39.928996999999995,35.008954,on,0.2632868651822134,35.008954,10.512780450000001,36.00984045,37.174280749999994,39.928996999999995,36.598083,42.744374,44.78007125,45.521734450000004,3dssd+faster-rcnn,10.512780450000001,456,faster-rcnn,10.512780450000001
single-run exploratory descriptive,faster-rcnn,3dssd,r7p5,458,5.306649499999999,3dssd,50.573605,40.642324,35.877703,on,0.2513376262636951,35.877703,10.214945240000006,36.441887099999995,37.8639115,40.642324,36.863680099999996,43.170561,45.50919425,46.09264824,3dssd+faster-rcnn,10.214945240000006,458,faster-rcnn,10.214945240000006
single-run exploratory descriptive,mask-rcnn,mask-rcnn,clear,564,16.916365749999997,3dssd,88.911584,64.05670599999999,40.353858,on,0.6860877618340225,40.353858,43.948522049999994,40.59879029,55.2758015,64.05670599999999,41.322755650000005,72.19216725,80.11957425,84.30238005,3dssd+mask-rcnn,43.948522049999994,564,3dssd,43.948522049999994
single-run exploratory descriptive,mask-rcnn,mask-rcnn,r15,573,16.390219000000002,3dssd,85.242726,63.372747,40.239487,on,0.653103793023206,40.239487,41.388981439999995,40.54459368,54.394418,63.372747,41.1824296,70.784637,77.7364856,81.62846843999999,3dssd+mask-rcnn,41.388981439999995,573,3dssd,41.388981439999995
single-run exploratory descriptive,mask-rcnn,mask-rcnn,r25,561,16.141726,3dssd,89.349447,64.213623,40.489895,on,0.6835521615094043,40.489895,43.8933608,40.8439936,56.286302,64.213623,41.571783,72.428028,79.858762,84.3832558,3dssd+mask-rcnn,43.8933608,561,3dssd,43.8933608
single-run exploratory descriptive,mask-rcnn,mask-rcnn,r50,580,16.419233250000005,3dssd,93.654154,63.1701465,39.981297,on,0.6852018756993071,39.981297,43.28430287000002,40.15831488,53.70375,63.1701465,40.832454750000004,70.12298325,77.61121044999999,83.26559987000002,3dssd+mask-rcnn,43.28430287000002,580,3dssd,43.28430287000002
single-run exploratory descriptive,mask-rcnn,mask-rcnn,r7p5,560,17.905770500000003,3dssd,88.811003,65.141762,41.047836,on,0.6667232171275929,41.047836,43.431525129999976,41.4457341,55.0269385,65.141762,42.9259277,72.932709,79.76524415,84.47936112999997,3dssd+mask-rcnn,43.431525129999976,560,3dssd,43.431525129999976
single-run exploratory descriptive,mask-rcnn,3dssd,clear,456,4.993632750000003,3dssd,132.342431,58.5081185,47.858752,on,0.3186968411913638,47.858752,18.646352549999996,50.3758287,56.11487325,58.5081185,53.022282000000004,61.108506000000006,64.23920025,66.50510455,3dssd+mask-rcnn,18.646352549999996,456,mask-rcnn,18.646352549999996
single-run exploratory descriptive,mask-rcnn,3dssd,r15,453,4.298371000000003,3dssd,148.438236,57.570395,47.994476,on,0.3258971900401239,47.994476,18.76202996,49.46159876,55.418523,57.570395,52.5370804,59.716894,64.107109,66.75650596,3dssd+mask-rcnn,18.76202996,453,mask-rcnn,18.76202996
single-run exploratory descriptive,mask-rcnn,3dssd,r25,456,4.767655249999997,3dssd,152.726929,58.9025925,49.478832,on,0.2835915515942698,49.478832,16.704277599999998,50.12021145,56.170881,58.9025925,52.5630825,60.93853625,64.038336,66.1831096,3dssd+mask-rcnn,16.704277599999998,456,mask-rcnn,16.704277599999998
single-run exploratory descriptive,mask-rcnn,3dssd,r50,456,4.763091250000002,3dssd,137.046414,56.9814385,47.154326,on,0.3242487533901061,47.154326,18.476160399999998,48.43530555,54.585398749999996,56.9814385,51.0066305,59.34849,63.62891325,65.6304864,3dssd+mask-rcnn,18.476160399999998,456,mask-rcnn,18.476160399999998
single-run exploratory descriptive,mask-rcnn,3dssd,r7p5,455,4.613364500000003,3dssd,142.000504,58.181435,48.991373,on,0.30697089784739734,48.991373,17.86000733999999,49.934191999999996,55.713049999999996,58.181435,52.211420000000004,60.3264145,65.0738579,66.85138033999999,3dssd+mask-rcnn,17.86000733999999,455,mask-rcnn,17.86000733999999
single-run exploratory descriptive,vit-upernet,vit-upernet,clear,695,12.977461499999997,3dssd,76.664461,50.08634,40.094889,on,0.6430768544876703,40.094889,32.20936597999998,40.53301486,42.224461500000004,50.08634,40.7445942,55.201923,66.7812323,72.30425497999998,3dssd+vit-upernet,32.20936597999998,695,3dssd,32.20936597999998
single-run exploratory descriptive,vit-upernet,vit-upernet,r15,694,13.492764999999991,3dssd,75.546799,50.269717,39.94842,on,0.6523997202928358,39.94842,32.79594931000001,40.08539668,41.777100000000004,50.269717,40.406277849999995,55.269864999999996,65.5548342,72.74436931000001,3dssd+vit-upernet,32.79594931000001,694,3dssd,32.79594931000001
single-run exploratory descriptive,vit-upernet,vit-upernet,r25,691,13.512266499999996,3dssd,78.502493,50.042018,40.244609,on,0.6420819799872979,40.244609,32.131078,40.448718,42.009217500000005,50.042018,40.707004,55.521484,65.86443299999999,72.375687,3dssd+vit-upernet,32.131078,691,3dssd,32.131078
single-run exploratory descriptive,vit-upernet,vit-upernet,r50,697,12.808050999999999,3dssd,74.949096,50.258888,39.9286,on,0.6312453184399941,39.9286,31.72568776,40.1376612,42.200909,50.258888,40.444242800000005,55.00896,66.11887119999999,71.65428776,3dssd+vit-upernet,31.72568776,697,3dssd,31.72568776
single-run exploratory descriptive,vit-upernet,vit-upernet,r7p5,699,13.406139999999994,3dssd,76.302969,49.901888,40.029709,on,0.6347706896380353,40.029709,31.676255859999998,40.1864883,41.5615025,49.901888,40.520883700000006,54.9676425,65.287523,71.70596486,3dssd+vit-upernet,31.676255859999998,699,3dssd,31.676255859999998
single-run exploratory descriptive,vit-upernet,3dssd,clear,456,5.002423250000007,3dssd,45.823846,39.6190675,35.943002,on,0.23959298890616243,35.943002,9.4924508,36.6840411,37.696355749999995,39.6190675,36.888507499999996,42.698779,44.60658875,45.4354528,3dssd+vit-upernet,9.4924508,456,vit-upernet,9.4924508
single-run exploratory descriptive,vit-upernet,3dssd,r15,456,5.391096500000003,3dssd,45.695743,39.206438,35.532259,on,0.25230610467597164,35.532259,9.892023649999992,35.962303500000004,37.3841945,39.206438,36.40916575,42.775291,44.71360775,45.424282649999995,3dssd+vit-upernet,9.892023649999992,456,vit-upernet,9.892023649999992
single-run exploratory descriptive,vit-upernet,3dssd,r25,454,4.924287249999999,3dssd,54.249003,39.566099,36.184225,on,0.23298472285579638,36.184225,9.218296610000003,36.60606979,37.6004735,39.566099,36.900982400000004,42.52476075,44.3970304,45.40252161,3dssd+vit-upernet,9.218296610000003,454,vit-upernet,9.218296610000003
single-run exploratory descriptive,vit-upernet,3dssd,r50,457,5.5192830000000015,3dssd,47.522815,39.872791,35.482883,on,0.24211778603609654,35.482883,9.653911879999995,36.24090692,37.37139,39.872791,36.5602868,42.890673,44.3773946,45.13679488,3dssd+vit-upernet,9.653911879999995,457,vit-upernet,9.653911879999995
single-run exploratory descriptive,vit-upernet,3dssd,r7p5,458,4.951558750000004,3dssd,45.857966,39.3418725,35.777252,on,0.22929815300479167,35.777252,9.021018700000006,36.3411424,37.3655245,39.3418725,36.78169795,42.31708325,44.1061581,44.7982707,3dssd+vit-upernet,9.021018700000006,458,vit-upernet,9.021018700000006
single-run exploratory descriptive,yolov3,yolov3,clear,761,2.0149649999999966,3dssd,45.258089,42.129271,40.110786,on,0.09787614886571382,40.110786,4.1234508000000005,40.258834,40.79578,42.129271,40.458293,42.810745,43.438013,44.2342368,3dssd+yolov3,4.1234508000000005,761,3dssd,4.1234508000000005
single-run exploratory descriptive,yolov3,yolov3,r15,756,2.0665019999999927,3dssd,49.937074,41.744383,39.579154,on,0.11950259391784517,39.579154,4.988562049999999,39.7616638,40.60853825,41.744383,39.93687,42.675040249999995,43.511586,44.56771605,3dssd+yolov3,4.988562049999999,756,3dssd,4.988562049999999
single-run exploratory descriptive,yolov3,yolov3,r25,755,2.260969000000003,3dssd,45.657228,42.228582,40.121042,on,0.10696172938035181,40.121042,4.516842159999996,40.22878242,40.816176,42.228582,40.451563400000005,43.077145,43.986718,44.63788416,3dssd+yolov3,4.516842159999996,755,3dssd,4.516842159999996
single-run exploratory descriptive,yolov3,yolov3,r50,757,2.1256580000000014,3dssd,45.611164,41.932058,39.696777,on,0.11187944937021692,39.696777,4.691335559999999,40.02459308,40.665943,41.932058,40.2392264,42.791601,43.5367608,44.388112559999996,3dssd+yolov3,4.691335559999999,757,3dssd,4.691335559999999
single-run exploratory descriptive,yolov3,yolov3,r7p5,756,1.9960897499999959,3dssd,46.760425,42.191264000000004,40.086346,on,0.10468674628946892,40.086346,4.416866150000004,40.16931795,40.858063,42.191264000000004,40.3412825,42.85415275,43.5341745,44.50321215,3dssd+yolov3,4.416866150000004,756,3dssd,4.416866150000004
single-run exploratory descriptive,yolov3,3dssd,clear,457,1.6149740000000001,3dssd,16.868934,10.338475,8.881057,on,0.6989653000079797,8.881057,7.226235279999999,9.01502108,9.767569,10.338475,9.3111242,11.382543,14.307241,16.10729228,3dssd+yolov3,7.226235279999999,457,yolov3,7.226235279999999
single-run exploratory descriptive,yolov3,3dssd,r15,457,1.712598999999999,3dssd,24.234783,10.800405,8.859778,on,0.7378905513265475,8.859778,7.969516799999999,9.001708240000001,9.986743,10.800405,9.2880248,11.699342,14.312921000000001,16.8292948,3dssd+yolov3,7.969516799999999,457,yolov3,7.969516799999999
single-run exploratory descriptive,yolov3,3dssd,r25,457,1.5169189999999997,3dssd,21.813761,10.628046,9.099152,on,0.6699779056281839,9.099152,7.120555999999997,9.34176888,10.167934,10.628046,9.5828376,11.684853,14.516710999999997,16.219707999999997,3dssd+yolov3,7.120555999999997,457,yolov3,7.120555999999997
single-run exploratory descriptive,yolov3,3dssd,r50,456,1.4763409999999997,3dssd,28.648129,10.874513499999999,8.914199,on,0.7404125021317046,8.914199,8.05162575,8.9783338,10.2284825,10.874513499999999,9.2975325,11.7048235,14.631490750000001,16.96582475,3dssd+yolov3,8.05162575,456,yolov3,8.05162575
single-run exploratory descriptive,yolov3,3dssd,r7p5,457,2.202325,3dssd,27.109346,10.884283,8.796745,on,0.6968693408651724,8.796745,7.584923120000001,9.04111672,9.797873,10.884283,9.388906,12.000198,15.0541156,16.38166812,3dssd+yolov3,7.584923120000001,457,yolov3,7.584923120000001
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,clear,176,33.85483775000003,centerpoint,255.953095,208.30632250000002,136.702113,on,0.5228119996213748,136.702113,108.905045,156.1802755,188.771585,208.30632250000002,170.20573875000002,222.62642275000002,233.57196,245.607158,centerpoint+deeplabv3plus,108.905045,176,centerpoint,108.905045
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,r15,188,41.10936749999999,centerpoint,242.150706,195.03914650000002,130.756124,on,0.5512256199808584,130.756124,107.51057444999998,147.12428596,172.1251495,195.03914650000002,153.95988960000003,213.23451699999998,223.98790795,238.26669844999998,centerpoint+deeplabv3plus,107.51057444999998,188,centerpoint,107.51057444999998
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,r25,183,34.34333700000002,centerpoint,244.050661,201.129374,133.507549,on,0.48694867095842487,133.507549,97.93968135999998,149.17141478,180.654249,201.129374,163.5114404,214.997586,226.7139977,231.44723036,centerpoint+deeplabv3plus,97.93968135999998,183,centerpoint,97.93968135999998
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,r50,184,34.241870499999976,centerpoint,250.101611,198.776445,130.970985,on,0.5329997468261389,130.970985,105.94779485999993,149.41327087000002,179.98082375,198.776445,160.3655035,214.22269425,225.2045997,236.91877985999994,centerpoint+deeplabv3plus,105.94779485999993,184,centerpoint,105.94779485999993
single-run exploratory descriptive,deeplabv3plus,deeplabv3plus,r7p5,184,32.721715750000016,centerpoint,250.68452,199.441995,131.057417,on,0.5527300833508006,131.057417,110.23759051999997,148.06620789,181.10036225,199.441995,162.13043815,213.822078,227.5316909,241.29500751999996,centerpoint+deeplabv3plus,110.23759051999997,184,centerpoint,110.23759051999997
